CodigoLicitacion;Correlativo;Categoria;CodigoProducto;NombreProducto;DescripcionItem;UnidadMedida;Cantidad;RutGanador;NombreGanador;MontoUnitarioGanador;CantidadAdjudicada
1057532-1-L126;1;Equipos y suministros de defensa, orden público, protección y seguridad / Protección contra incendios / Equipos de prevención de incendios;46191505;Sistemas de alarma de incendio;Servicio de mantención preventiva y correctiva de 50 sensores de humo, con suministro e instalación de micas y panel Jablotron 100, integración del sistema, pruebas operativas y entrega de informes técnicos por personal certificado.;Unidad;1.0;;;0.0;0.0
1057532-97-R126;1;Servicios de transporte, almacenaje y correo / Transporte de pasajeros / Transporte de pasajeros por carretera;78111802;Servicios de autobuses regulares, recorridos fijos o servicios programados;Movilización Unidad Comunidad Terapéutica Peulla;Unidad;1.0;;;0.0;0.0
1057532-97-R126;2;Servicios de transporte, almacenaje y correo / Transporte de pasajeros / Transporte de pasajeros por carretera;78111802;Servicios de autobuses regulares, recorridos fijos o servicios programados;Movilización Unidad comunitario para personas con demencia Kümelen (usuarios y funcionarios);Unidad;1.0;;;0.0;0.0
1057532-97-R126;3;Servicios de transporte, almacenaje y correo / Transporte de pasajeros / Transporte de pasajeros por carretera;78111802;Servicios de autobuses regulares, recorridos fijos o servicios programados;Movilización Unidad comunitario para personas con demencia Kümelen (funcionarios);Unidad;1.0;78.005.774-2;TRANSPORTES C Y D SPA;1.0;1.0
1057532-97-R126;4;Servicios de transporte, almacenaje y correo / Transporte de pasajeros / Transporte de pasajeros por carretera;78111802;Servicios de autobuses regulares, recorridos fijos o servicios programados;Movilización Unidad de Memoria Ayekan;Unidad;1.0;;;0.0;0.0
1057532-97-R126;5;Servicios de transporte, almacenaje y correo / Transporte de pasajeros / Transporte de pasajeros por carretera;78111802;Servicios de autobuses regulares, recorridos fijos o servicios programados;Movilización Unidad Atención integral e intensiva de salud mental en domicilio Newen;Unidad;1.0;;;0.0;0.0
1057532-97-R126;6;Servicios de transporte, almacenaje y correo / Transporte de pasajeros / Transporte de pasajeros por carretera;78111802;Servicios de autobuses regulares, recorridos fijos o servicios programados;Movilización Unidad Centro de Salud Mental Comunitaria (COSAM) Rahue (programa atención ambulatoria domiciliaria y PAZGA);Unidad;1.0;;;0.0;0.0
1057532-97-R126;7;Servicios de transporte, almacenaje y correo / Transporte de pasajeros / Transporte de pasajeros por carretera;78111802;Servicios de autobuses regulares, recorridos fijos o servicios programados;Movilización Unidad Centro de Salud Mental Comunitaria (COSAM) Rahue (traslado funcionarios);Unidad;1.0;;;0.0;0.0
1057532-97-R126;8;Servicios de transporte, almacenaje y correo / Transporte de pasajeros / Transporte de pasajeros por carretera;78111802;Servicios de autobuses regulares, recorridos fijos o servicios programados;Movilización Unidad Centro de Salud Mental Comunitaria (COSAM) Oriente;Unidad;1.0;;;0.0;0.0
1057532-97-R126;9;Servicios de transporte, almacenaje y correo / Transporte de pasajeros / Transporte de pasajeros por carretera;78111802;Servicios de autobuses regulares, recorridos fijos o servicios programados;Movilización Unidad Centro de Salud Mental Comunitaria (COSAM) Rahue (programa atención ambulatoria domiciliaria y PAZGA) (vehículo de apoyo);Unidad;1.0;;;0.0;0.0
