CodigoCompraAgil;RutProveedor;CodigoProducto;NombreProducto;Descripcion;Cantidad;PrecioUnitario;MontoTotalProducto
1057532-55-COT26;77.862.254-8;50201706;Café;Café Instantaneo 100 gramos.;5;4500;22500
1057532-55-COT26;77.862.254-8;50201713;Bolsitas de te;Té en bolsitas (20 bolsitas por cada caja);5;1020;5100
1057532-55-COT26;77.862.254-8;24111502;Bolsas de papel;Bolsa de Papel de 18 x 7 x 49.;100;30;3000
1057532-55-COT26;77.862.254-8;24111503;Bolsas de plástico;Bolsa de Plástico de 40 x 50.;100;30;3000
1057532-55-COT26;77.614.864-4;50201706;Café;Café Instantaneo 100 gramos.;5;4190;20950
1057532-55-COT26;77.614.864-4;50201713;Bolsitas de te;Té en bolsitas (20 bolsitas por cada caja);5;1525;7625
1057532-55-COT26;77.614.864-4;24111502;Bolsas de papel;Bolsa de Papel de 18 x 7 x 49.;100;85;8500
1057532-55-COT26;77.614.864-4;24111503;Bolsas de plástico;Bolsa de Plástico de 40 x 50.;100;40;4000
1057532-55-COT26;77.807.565-2;50201706;Café;Café Instantaneo 100 gramos.;5;4990;24950
1057532-55-COT26;77.807.565-2;50201713;Bolsitas de te;Té en bolsitas (20 bolsitas por cada caja);5;1450;7250
1057532-55-COT26;77.807.565-2;24111502;Bolsas de papel;Bolsa de Papel de 18 x 7 x 49.;100;80;8000
1057532-55-COT26;77.807.565-2;24111503;Bolsas de plástico;Bolsa de Plástico de 40 x 50.;100;20;2000
1057532-55-COT26;77.989.117-8;50201706;Café;Café Instantaneo 100 gramos.;5;21333;106665
1057532-55-COT26;77.989.117-8;50201713;Bolsitas de te;Té en bolsitas (20 bolsitas por cada caja);5;12444;62220
1057532-55-COT26;77.989.117-8;24111502;Bolsas de papel;Bolsa de Papel de 18 x 7 x 49.;100;450;45000
1057532-55-COT26;77.989.117-8;24111503;Bolsas de plástico;Bolsa de Plástico de 40 x 50.;100;330;33000
1057532-53-COT26;78.151.009-2;10151805;Semillas o almácigos de cilantro;Semillas de Verduras (cilantro, pepino, albahaca, acelga, ciboulette, lechuga, tomate, pepino, zanahoria, espinaca / 20 sachets de 5 mg. pos cada tipo de hortaliza).;200;229;45800
1057532-53-COT26;78.151.009-2;10151704;Semillas o almácigos de hierba;Semillas medicinales (melisa, cardo mariano, diente de león, boldo, grosellero negro, tila, menta, poleo / 20 sachets de 5 mg. pos cada tipo de semilla).;160;382;61120
1057532-53-COT26;78.151.009-2;10151901;Semillas, bulbos, almácigos o esquejes de tulipanes;Semillas de Flores (tulipanes, claveles, fresia, camelias / 20 sachet por cada tipo de flor).;80;2633;210640
1057532-53-COT26;78.151.009-2;10151808;Semillas o almácigos de tomillo;Semillas de Especias (oregano, tomillo, eneldo, llanten / 10 sachet por cada tipo de semilla);40;731;29240
1057532-53-COT26;78.151.009-2;10171502;Hormonas para plantas;Sustrato de Coco.;2;2278;4556
1057532-53-COT26;78.151.009-2;11111503;Tierra de hoja;Fertilizante para plantas salitre potásico. Bolsa 1 Kg.;3;5226;15678
1057532-53-COT26;78.151.009-2;56101606;Maceteros;Macetero Plásico redondo 7 cm., chicos jardineras.;40;177;7080
1057532-53-COT26;77.714.157-0;10151805;Semillas o almácigos de cilantro;Semillas de Verduras (cilantro, pepino, albahaca, acelga, ciboulette, lechuga, tomate, pepino, zanahoria, espinaca / 20 sachets de 5 mg. pos cada tipo de hortaliza).;200;239;47800
1057532-53-COT26;77.714.157-0;10151704;Semillas o almácigos de hierba;Semillas medicinales (melisa, cardo mariano, diente de león, boldo, grosellero negro, tila, menta, poleo / 20 sachets de 5 mg. pos cada tipo de semilla).;160;398;63680
1057532-53-COT26;77.714.157-0;10151901;Semillas, bulbos, almácigos o esquejes de tulipanes;Semillas de Flores (tulipanes, claveles, fresia, camelias / 20 sachet por cada tipo de flor).;80;2740;219200
1057532-53-COT26;77.714.157-0;10151808;Semillas o almácigos de tomillo;Semillas de Especias (oregano, tomillo, eneldo, llanten / 10 sachet por cada tipo de semilla);40;761;30440
1057532-53-COT26;77.714.157-0;10171502;Hormonas para plantas;Sustrato de Coco.;2;2371;4742
