CodigoCompraAgil;RutProveedor;CodigoProducto;NombreProducto;Descripcion;Cantidad;PrecioUnitario;MontoTotalProducto
1057532-33-COT25;77.192.195-7;85141504;Curaciones energéticas;Insumos médicos de curación, detallados en Excel LINEA1. Se debe ofertar la totalidad de productos en amarillo para adjudicarse línea.;1;1;1
1057532-33-COT25;77.192.195-7;85141504;Curaciones energéticas;Productos organización excel en azul LINEA 2, deben cotizar la totalidad de productos para ofertar.;1;1;1
1057532-33-COT25;77.192.195-7;85141504;Curaciones energéticas;Insumos médicos excel, DETALLADO EN LINEA 3 color verde.;1;1;1
1057532-33-COT25;77.663.547-2;85141504;Curaciones energéticas;Insumos médicos de curación, detallados en Excel LINEA1. Se debe ofertar la totalidad de productos en amarillo para adjudicarse línea.;1;911834;911834
1057532-33-COT25;77.663.547-2;85141504;Curaciones energéticas;Productos organización excel en azul LINEA 2, deben cotizar la totalidad de productos para ofertar.;1;911834;911834
1057532-33-COT25;77.663.547-2;85141504;Curaciones energéticas;Insumos médicos excel, DETALLADO EN LINEA 3 color verde.;1;911834;911834
1057532-33-COT25;77.660.833-5;85141504;Curaciones energéticas;Insumos médicos de curación, detallados en Excel LINEA1. Se debe ofertar la totalidad de productos en amarillo para adjudicarse línea.;1;912075;912075
1057532-33-COT25;77.660.833-5;85141504;Curaciones energéticas;Productos organización excel en azul LINEA 2, deben cotizar la totalidad de productos para ofertar.;1;912075;912075
1057532-33-COT25;77.660.833-5;85141504;Curaciones energéticas;Insumos médicos excel, DETALLADO EN LINEA 3 color verde.;1;912075;912075
1057532-35-COT25;87.778.800-8;55101504;Diarios;Se requiere la suscripción anual del Diario Austral de Osorno para el presente año en formato papel + formato digital;1;131715;131715
