CodigoCompraAgil;RutProveedor;CodigoProducto;NombreProducto;Descripcion;Cantidad;PrecioUnitario;MontoTotalProducto
1057532-83-COT26;78.214.161-9;47131803;Desinfectantes domésticos;DESINFECTANTE PARA WC, (referencia pato purific u otro) puede ofertar en pack de 3 unidades;200;350;70000
1057532-83-COT26;78.214.161-9;12352310;Siliconas;SILICONA PARA AUTO;24;2500;60000
1057532-83-COT26;78.214.161-9;47131602;Paños de limpieza absorbente;TOALLAS HUMEDAS CON CLORO(Envase, Paquete o frasco);120;1250;150000
1057532-83-COT26;76.848.661-1;47131803;Desinfectantes domésticos;DESINFECTANTE PARA WC, (referencia pato purific u otro) puede ofertar en pack de 3 unidades;200;766;153200
1057532-83-COT26;76.848.661-1;47131602;Paños de limpieza absorbente;TOALLAS HUMEDAS CON CLORO(Envase, Paquete o frasco);120;792;95040
1057532-83-COT26;76.848.661-1;12352310;Siliconas;SILICONA PARA AUTO;24;1735;41640
1057532-83-COT26;76.814.443-5;47131803;Desinfectantes domésticos;DESINFECTANTE PARA WC, (referencia pato purific u otro) puede ofertar en pack de 3 unidades;200;900;180000
1057532-83-COT26;76.814.443-5;47131602;Paños de limpieza absorbente;TOALLAS HUMEDAS CON CLORO(Envase, Paquete o frasco);120;1300;156000
1057532-83-COT26;76.814.443-5;12352310;Siliconas;SILICONA PARA AUTO;24;2800;67200
1057532-83-COT26;77.939.383-6;47131803;Desinfectantes domésticos;DESINFECTANTE PARA WC, (referencia pato purific u otro) puede ofertar en pack de 3 unidades;200;990;198000
1057532-83-COT26;77.939.383-6;47131602;Paños de limpieza absorbente;TOALLAS HUMEDAS CON CLORO(Envase, Paquete o frasco);120;1845;221400
1057532-83-COT26;77.939.383-6;12352310;Siliconas;SILICONA PARA AUTO;24;2100;50400
1057532-83-COT26;15.310.803-K;47131803;Desinfectantes domésticos;DESINFECTANTE PARA WC, (referencia pato purific u otro) puede ofertar en pack de 3 unidades;200;1100;220000
1057532-83-COT26;15.310.803-K;47131602;Paños de limpieza absorbente;TOALLAS HUMEDAS CON CLORO(Envase, Paquete o frasco);120;1600;192000
1057532-83-COT26;15.310.803-K;12352310;Siliconas;SILICONA PARA AUTO;24;3200;76800
1057532-83-COT26;77.943.232-7;47131803;Desinfectantes domésticos;DESINFECTANTE PARA WC, (referencia pato purific u otro) puede ofertar en pack de 3 unidades;200;1522;304400
1057532-83-COT26;77.943.232-7;47131602;Paños de limpieza absorbente;TOALLAS HUMEDAS CON CLORO(Envase, Paquete o frasco);120;1384;166080
1057532-83-COT26;77.943.232-7;12352310;Siliconas;SILICONA PARA AUTO;24;1983;47592
1057532-83-COT26;77.714.157-0;47131803;Desinfectantes domésticos;DESINFECTANTE PARA WC, (referencia pato purific u otro) puede ofertar en pack de 3 unidades;200;1153;230600
1057532-83-COT26;77.714.157-0;47131602;Paños de limpieza absorbente;TOALLAS HUMEDAS CON CLORO(Envase, Paquete o frasco);120;2173;260760
1057532-83-COT26;77.714.157-0;12352310;Siliconas;SILICONA PARA AUTO;24;1303;31272
1057532-83-COT26;78.151.009-2;12352310;Siliconas;SILICONA PARA AUTO;24;1306;31344
1057532-83-COT26;78.151.009-2;47131803;Desinfectantes domésticos;DESINFECTANTE PARA WC, (referencia pato purific u otro) puede ofertar en pack de 3 unidades;200;1155;231000
1057532-83-COT26;78.151.009-2;47131602;Paños de limpieza absorbente;TOALLAS HUMEDAS CON CLORO(Envase, Paquete o frasco);120;2178;261360
1057532-83-COT26;78.333.189-6;47131803;Desinfectantes domésticos;DESINFECTANTE PARA WC, (referencia pato purific u otro) puede ofertar en pack de 3 unidades;200;1163;232600
1057532-83-COT26;78.333.189-6;47131602;Paños de limpieza absorbente;TOALLAS HUMEDAS CON CLORO(Envase, Paquete o frasco);120;2192;263040
1057532-83-COT26;78.333.189-6;12352310;Siliconas;SILICONA PARA AUTO;24;1315;31560
1057532-83-COT26;77.309.082-3;12352310;Siliconas;SILICONA PARA AUTO;24;3510;84240
1057532-83-COT26;77.309.082-3;47131803;Desinfectantes domésticos;DESINFECTANTE PARA WC, (referencia pato purific u otro) puede ofertar en pack de 3 unidades;200;1420;284000
1057532-83-COT26;77.309.082-3;47131602;Paños de limpieza absorbente;TOALLAS HUMEDAS CON CLORO(Envase, Paquete o frasco);120;1420;170400
1057532-83-COT26;78.109.855-8;47131803;Desinfectantes domésticos;DESINFECTANTE PARA WC, (referencia pato purific u otro) puede ofertar en pack de 3 unidades;200;1543;308600
1057532-83-COT26;78.109.855-8;47131602;Paños de limpieza absorbente;TOALLAS HUMEDAS CON CLORO(Envase, Paquete o frasco);120;1539;184680
1057532-83-COT26;78.109.855-8;12352310;Siliconas;SILICONA PARA AUTO;24;2294;55056
1057532-83-COT26;77.807.565-2;47131602;Paños de limpieza absorbente;TOALLAS HUMEDAS CON CLORO(Envase, Paquete o frasco);120;2100;252000
1057532-83-COT26;77.807.565-2;47131803;Desinfectantes domésticos;DESINFECTANTE PARA WC, (referencia pato purific u otro) puede ofertar en pack de 3 unidades;200;1220;244000
1057532-83-COT26;77.807.565-2;12352310;Siliconas;SILICONA PARA AUTO;24;2300;55200
1057532-83-COT26;77.710.483-7;47131803;Desinfectantes domésticos;DESINFECTANTE PARA WC, (referencia pato purific u otro) puede ofertar en pack de 3 unidades;200;1223;244600
1057532-83-COT26;77.710.483-7;47131602;Paños de limpieza absorbente;TOALLAS HUMEDAS CON CLORO(Envase, Paquete o frasco);120;2305;276600
1057532-83-COT26;77.710.483-7;12352310;Siliconas;SILICONA PARA AUTO;24;1383;33192
1057532-83-COT26;78.333.599-9;47131803;Desinfectantes domésticos;DESINFECTANTE PARA WC, (referencia pato purific u otro) puede ofertar en pack de 3 unidades;200;1248;249600
1057532-83-COT26;78.333.599-9;47131602;Paños de limpieza absorbente;TOALLAS HUMEDAS CON CLORO(Envase, Paquete o frasco);120;2352;282240
1057532-83-COT26;78.333.599-9;12352310;Siliconas;SILICONA PARA AUTO;24;1411;33864
1057532-83-COT26;78.327.118-4;47131803;Desinfectantes domésticos;DESINFECTANTE PARA WC, (referencia pato purific u otro) puede ofertar en pack de 3 unidades;200;1264;252800
1057532-83-COT26;78.327.118-4;47131602;Paños de limpieza absorbente;TOALLAS HUMEDAS CON CLORO(Envase, Paquete o frasco);120;2382;285840
1057532-83-COT26;78.327.118-4;12352310;Siliconas;SILICONA PARA AUTO;24;1429;34296
1057532-83-COT26;77.058.136-2;47131803;Desinfectantes domésticos;DESINFECTANTE PARA WC, (referencia pato purific u otro) puede ofertar en pack de 3 unidades;200;1307;261400
1057532-83-COT26;77.058.136-2;47131602;Paños de limpieza absorbente;TOALLAS HUMEDAS CON CLORO(Envase, Paquete o frasco);120;2464;295680
1057532-83-COT26;77.058.136-2;12352310;Siliconas;SILICONA PARA AUTO;24;1478;35472
1057532-83-COT26;78.229.501-2;47131803;Desinfectantes domésticos;DESINFECTANTE PARA WC, (referencia pato purific u otro) puede ofertar en pack de 3 unidades;200;1308;261600
1057532-83-COT26;78.229.501-2;47131602;Paños de limpieza absorbente;TOALLAS HUMEDAS CON CLORO(Envase, Paquete o frasco);120;2466;295920
1057532-83-COT26;78.229.501-2;12352310;Siliconas;SILICONA PARA AUTO;24;1479;35496
1057532-83-COT26;78.307.160-6;47131803;Desinfectantes domésticos;DESINFECTANTE PARA WC, (referencia pato purific u otro) puede ofertar en pack de 3 unidades;200;1234;246800
1057532-83-COT26;78.307.160-6;47131602;Paños de limpieza absorbente;TOALLAS HUMEDAS CON CLORO(Envase, Paquete o frasco);120;2418;290160
1057532-83-COT26;78.307.160-6;12352310;Siliconas;SILICONA PARA AUTO;24;2421;58104
1057532-83-COT26;78.026.692-9;47131803;Desinfectantes domésticos;DESINFECTANTE PARA WC, (referencia pato purific u otro) puede ofertar en pack de 3 unidades;200;1687;337400
1057532-83-COT26;78.026.692-9;47131602;Paños de limpieza absorbente;TOALLAS HUMEDAS CON CLORO(Envase, Paquete o frasco);120;137;16440
1057532-83-COT26;78.026.692-9;12352310;Siliconas;SILICONA PARA AUTO;24;10401;249624
1057532-83-COT26;77.884.799-K;47131803;Desinfectantes domésticos;DESINFECTANTE PARA WC, (referencia pato purific u otro) puede ofertar en pack de 3 unidades;200;1362;272400
1057532-83-COT26;77.884.799-K;47131602;Paños de limpieza absorbente;TOALLAS HUMEDAS CON CLORO(Envase, Paquete o frasco);120;2567;308040
1057532-83-COT26;77.884.799-K;12352310;Siliconas;SILICONA PARA AUTO;24;1540;36960
1057532-83-COT26;78.158.096-1;47131803;Desinfectantes domésticos;DESINFECTANTE PARA WC, (referencia pato purific u otro) puede ofertar en pack de 3 unidades;200;1363;272600
1057532-83-COT26;78.158.096-1;47131602;Paños de limpieza absorbente;TOALLAS HUMEDAS CON CLORO(Envase, Paquete o frasco);120;2569;308280
1057532-83-COT26;78.158.096-1;12352310;Siliconas;SILICONA PARA AUTO;24;1541;36984
1057532-84-COT26;78.056.532-2;14121503;Cartulina;PLIEGO DE CARTULINAS DIFERENTE COLORES;100;300;30000
1057532-84-COT26;78.056.532-2;44121708;Marcadores;MARCADORES DE PIZARRA COLOR VERDE;5;500;2500
1057532-84-COT26;78.056.532-2;60123001;Figuras de goma Eva;SET DE GOMA SURTIDO COLORES, DE 20X30 CMS.;20;1100;22000
1057532-84-COT26;78.056.532-2;24111502;Bolsas de papel;BOLSA PAPEL CRAFT DE 8X11X5 CMS. APROX.;100;280;28000
1057532-84-COT26;78.056.532-2;60101103;Globos terráqueos electrónicos;BOLSA DE GLOBOS COLORES SURTIDO, 100 UNIDADES;2;2450;4900
1057532-84-COT26;78.056.532-2;44121707;Lápices de colores;CAJA LAPIZ SCRIPTO DE 12 COLORES;6;1200;7200
1057532-84-COT26;78.056.532-2;12352310;Siliconas;BARRA DE SILICONA;20;990;19800
1057532-84-COT26;78.056.532-2;27112719;Pistola de encolar;PISTOLA DE SILICONA TAMAÑO 10 W;1;3890;3890
1057532-84-COT26;78.056.532-2;11101501;Mica;CAJA DE MICA TERMOLAMINAR OFICIO 75 MIC. 100 UNIDADES;3;10500;31500
1057532-84-COT26;78.056.532-2;60121109;Blocs de dibujo;5 BLOK DE DIBULO N°99 1/8 5 BLOK DE DIBULO N°99 1/9;10;1500;15000
1057532-84-COT26;78.056.532-2;14111601;Papel, bolsas o cajas de regalo;BOLSA TRANSPARENTE DE CELOFAN DE 10X15 CMS, 1000 UNIDADES;1000;8;8000
1057532-84-COT26;78.056.532-2;31201521;Cinta metálica;AMARRAS METALICAS DIFERENTES COLORES, 1000 UNIDADES;1000;12;12000
1057532-84-COT26;78.056.532-2;60124317;Masa de modelado;MASA MOLDEABLE SLIME FOAMY;10;900;9000
1057532-84-COT26;78.056.532-2;14111525;Papel multiuso;CAJA DE OPALINA BLANCA LISA, TAMAÑO CARTA 200 GRS. 100 UNIDADES;4;5000;20000
1057532-84-COT26;78.056.532-2;52151507;Bombillas o pajillas para beber;BOMBILLAS PLASTICAS SURTIDO COLORES PACK DE 100 UNIDADES;10;2500;25000
1057532-84-COT26;78.056.532-2;14121812;Papel fotográfico;PAPEL FOTOGRAFICO A4 SET;2;2100;4200
1057532-84-COT26;78.056.532-2;60121112;Cartón piedra;CARTON PIEDRA NEGRO DE 55X77 CMS.;10;2000;20000
1057532-84-COT26;78.056.532-2;44121506;Sobres estándar;SOBRE BLANCO EXTRA OFICIO / 50 UNIDADES;50;270;13500
1057532-84-COT26;78.056.532-2;44102405;Etiquetadoras;SOBRE ETIQUETA AUTOADHESIVAS BLANCAS 212X138 MM ADETEC;8;11500;92000
1057532-84-COT26;77.990.617-5;14121503;Cartulina;PLIEGO DE CARTULINAS DIFERENTE COLORES;100;328;32800
1057532-84-COT26;77.990.617-5;44102405;Etiquetadoras;SOBRE ETIQUETA AUTOADHESIVAS BLANCAS 212X138 MM ADETEC;8;9286;74288
1057532-84-COT26;77.990.617-5;44121708;Marcadores;MARCADORES DE PIZARRA COLOR VERDE;5;655;3275
1057532-84-COT26;77.990.617-5;60123001;Figuras de goma Eva;SET DE GOMA SURTIDO COLORES, DE 20X30 CMS.;20;983;19660
1057532-84-COT26;77.990.617-5;24111502;Bolsas de papel;BOLSA PAPEL CRAFT DE 8X11X5 CMS. APROX.;100;229;22900
1057532-84-COT26;77.990.617-5;60101103;Globos terráqueos electrónicos;BOLSA DE GLOBOS COLORES SURTIDO, 100 UNIDADES;2;2185;4370
1057532-84-COT26;77.990.617-5;44121707;Lápices de colores;CAJA LAPIZ SCRIPTO DE 12 COLORES;6;1202;7212
1057532-84-COT26;77.990.617-5;12352310;Siliconas;BARRA DE SILICONA;20;1092;21840
1057532-84-COT26;77.990.617-5;27112719;Pistola de encolar;PISTOLA DE SILICONA TAMAÑO 10 W;1;5462;5462
1057532-84-COT26;77.990.617-5;11101501;Mica;CAJA DE MICA TERMOLAMINAR OFICIO 75 MIC. 100 UNIDADES;3;10378;31134
1057532-84-COT26;77.990.617-5;60121109;Blocs de dibujo;5 BLOK DE DIBULO N°99 1/8 5 BLOK DE DIBULO N°99 1/9;10;3933;39330
1057532-84-COT26;77.990.617-5;14111601;Papel, bolsas o cajas de regalo;BOLSA TRANSPARENTE DE CELOFAN DE 10X15 CMS, 1000 UNIDADES;1000;19;19000
1057532-84-COT26;77.990.617-5;31201521;Cinta metálica;AMARRAS METALICAS DIFERENTES COLORES, 1000 UNIDADES;1000;7;7000
1057532-84-COT26;77.990.617-5;60124317;Masa de modelado;MASA MOLDEABLE SLIME FOAMY;10;874;8740
1057532-84-COT26;77.990.617-5;14111525;Papel multiuso;CAJA DE OPALINA BLANCA LISA, TAMAÑO CARTA 200 GRS. 100 UNIDADES;4;10378;41512
1057532-84-COT26;77.990.617-5;52151507;Bombillas o pajillas para beber;BOMBILLAS PLASTICAS SURTIDO COLORES PACK DE 100 UNIDADES;10;765;7650
1057532-84-COT26;77.990.617-5;14121812;Papel fotográfico;PAPEL FOTOGRAFICO A4 SET;2;7647;15294
1057532-84-COT26;77.990.617-5;60121112;Cartón piedra;CARTON PIEDRA NEGRO DE 55X77 CMS.;10;1857;18570
1057532-84-COT26;77.990.617-5;44121506;Sobres estándar;SOBRE BLANCO EXTRA OFICIO / 50 UNIDADES;50;175;8750
1057532-84-COT26;76.888.386-6;14121503;Cartulina;PLIEGO DE CARTULINAS DIFERENTE COLORES;100;410;41000
1057532-84-COT26;76.888.386-6;44102405;Etiquetadoras;SOBRE ETIQUETA AUTOADHESIVAS BLANCAS 212X138 MM ADETEC;8;9990;79920
1057532-84-COT26;76.888.386-6;44121708;Marcadores;MARCADORES DE PIZARRA COLOR VERDE;5;1800;9000
1057532-84-COT26;76.888.386-6;60123001;Figuras de goma Eva;SET DE GOMA SURTIDO COLORES, DE 20X30 CMS.;20;1700;34000
1057532-84-COT26;76.888.386-6;24111502;Bolsas de papel;BOLSA PAPEL CRAFT DE 8X11X5 CMS. APROX.;100;300;30000
1057532-84-COT26;76.888.386-6;60101103;Globos terráqueos electrónicos;BOLSA DE GLOBOS COLORES SURTIDO, 100 UNIDADES;2;3000;6000
1057532-84-COT26;76.888.386-6;44121707;Lápices de colores;CAJA LAPIZ SCRIPTO DE 12 COLORES;6;1490;8940
1057532-84-COT26;76.888.386-6;12352310;Siliconas;BARRA DE SILICONA;20;2100;42000
1057532-84-COT26;76.888.386-6;27112719;Pistola de encolar;PISTOLA DE SILICONA TAMAÑO 10 W;1;4100;4100
1057532-84-COT26;76.888.386-6;11101501;Mica;CAJA DE MICA TERMOLAMINAR OFICIO 75 MIC. 100 UNIDADES;3;9990;29970
1057532-84-COT26;76.888.386-6;60121109;Blocs de dibujo;5 BLOK DE DIBULO N°99 1/8 5 BLOK DE DIBULO N°99 1/9;10;2100;21000
1057532-84-COT26;76.888.386-6;14111601;Papel, bolsas o cajas de regalo;BOLSA TRANSPARENTE DE CELOFAN DE 10X15 CMS, 1000 UNIDADES;1000;20;20000
1057532-84-COT26;76.888.386-6;31201521;Cinta metálica;AMARRAS METALICAS DIFERENTES COLORES, 1000 UNIDADES;1000;8;8000
1057532-84-COT26;76.888.386-6;60124317;Masa de modelado;MASA MOLDEABLE SLIME FOAMY;10;1990;19900
1057532-84-COT26;76.888.386-6;14111525;Papel multiuso;CAJA DE OPALINA BLANCA LISA, TAMAÑO CARTA 200 GRS. 100 UNIDADES;4;9990;39960
1057532-84-COT26;76.888.386-6;52151507;Bombillas o pajillas para beber;BOMBILLAS PLASTICAS SURTIDO COLORES PACK DE 100 UNIDADES;10;800;8000
1057532-84-COT26;76.888.386-6;14121812;Papel fotográfico;PAPEL FOTOGRAFICO A4 SET;2;10100;20200
1057532-84-COT26;76.888.386-6;60121112;Cartón piedra;CARTON PIEDRA NEGRO DE 55X77 CMS.;10;1900;19000
1057532-84-COT26;76.888.386-6;44121506;Sobres estándar;SOBRE BLANCO EXTRA OFICIO / 50 UNIDADES;50;250;12500
1057532-84-COT26;15.310.803-K;14121503;Cartulina;PLIEGO DE CARTULINAS DIFERENTE COLORES;100;590;59000
1057532-84-COT26;15.310.803-K;44102405;Etiquetadoras;SOBRE ETIQUETA AUTOADHESIVAS BLANCAS 212X138 MM ADETEC;8;6000;48000
1057532-84-COT26;15.310.803-K;44121708;Marcadores;MARCADORES DE PIZARRA COLOR VERDE;5;1800;9000
1057532-84-COT26;15.310.803-K;60123001;Figuras de goma Eva;SET DE GOMA SURTIDO COLORES, DE 20X30 CMS.;20;2500;50000
1057532-84-COT26;15.310.803-K;24111502;Bolsas de papel;BOLSA PAPEL CRAFT DE 8X11X5 CMS. APROX.;100;250;25000
1057532-84-COT26;15.310.803-K;60101103;Globos terráqueos electrónicos;BOLSA DE GLOBOS COLORES SURTIDO, 100 UNIDADES;2;2800;5600
1057532-84-COT26;15.310.803-K;44121707;Lápices de colores;CAJA LAPIZ SCRIPTO DE 12 COLORES;6;2200;13200
1057532-84-COT26;15.310.803-K;12352310;Siliconas;BARRA DE SILICONA;20;3500;70000
1057532-84-COT26;15.310.803-K;27112719;Pistola de encolar;PISTOLA DE SILICONA TAMAÑO 10 W;1;6000;6000
1057532-84-COT26;15.310.803-K;11101501;Mica;CAJA DE MICA TERMOLAMINAR OFICIO 75 MIC. 100 UNIDADES;3;11500;34500
1057532-84-COT26;15.310.803-K;60121109;Blocs de dibujo;5 BLOK DE DIBULO N°99 1/8 5 BLOK DE DIBULO N°99 1/9;10;2500;25000
1057532-84-COT26;15.310.803-K;14111601;Papel, bolsas o cajas de regalo;BOLSA TRANSPARENTE DE CELOFAN DE 10X15 CMS, 1000 UNIDADES;1000;20;20000
1057532-84-COT26;15.310.803-K;31201521;Cinta metálica;AMARRAS METALICAS DIFERENTES COLORES, 1000 UNIDADES;1000;35;35000
1057532-84-COT26;15.310.803-K;60124317;Masa de modelado;MASA MOLDEABLE SLIME FOAMY;10;3000;30000
1057532-84-COT26;15.310.803-K;14111525;Papel multiuso;CAJA DE OPALINA BLANCA LISA, TAMAÑO CARTA 200 GRS. 100 UNIDADES;4;12500;50000
1057532-84-COT26;15.310.803-K;52151507;Bombillas o pajillas para beber;BOMBILLAS PLASTICAS SURTIDO COLORES PACK DE 100 UNIDADES;10;1500;15000
1057532-84-COT26;15.310.803-K;14121812;Papel fotográfico;PAPEL FOTOGRAFICO A4 SET;2;4500;9000
1057532-84-COT26;15.310.803-K;60121112;Cartón piedra;CARTON PIEDRA NEGRO DE 55X77 CMS.;10;3500;35000
1057532-84-COT26;15.310.803-K;44121506;Sobres estándar;SOBRE BLANCO EXTRA OFICIO / 50 UNIDADES;50;500;25000
1057532-84-COT26;77.593.236-8;14121503;Cartulina;PLIEGO DE CARTULINAS DIFERENTE COLORES;100;992;99200
1057532-84-COT26;77.593.236-8;44102405;Etiquetadoras;SOBRE ETIQUETA AUTOADHESIVAS BLANCAS 212X138 MM ADETEC;8;17324;138592
1057532-84-COT26;77.593.236-8;44121708;Marcadores;MARCADORES DE PIZARRA COLOR VERDE;5;2429;12145
1057532-84-COT26;77.593.236-8;60123001;Figuras de goma Eva;SET DE GOMA SURTIDO COLORES, DE 20X30 CMS.;20;2560;51200
