CodigoCompraAgil;RutProveedor;CodigoProducto;NombreProducto;Descripcion;Cantidad;PrecioUnitario;MontoTotalProducto
1057532-128-COT26;77.807.565-2;50192501;Sandwiches y canapés con relleno frescos;Sándwich de pan fresco tipo hallulla, con mantequilla y doble queso (sin bordes, no artesanales). Cada sándwich deberá ser entregado envuelto individualmente en papel alusa.;20;1250;25000
1057532-128-COT26;77.807.565-2;50192801;Empanadas, tartas y pies frescos;kuchen tamaño para 20 personas;1;20000;20000
1057532-128-COT26;77.807.565-2;52151502;Platos desechables domésticos;platos desechables chicos (18 cm diámetro aprox.);30;350;10500
1057532-128-COT26;77.807.565-2;50181905;Galletas dulces o pastelitos;galletas dulces (variedades).;3;1200;3600
1057532-128-COT26;77.807.565-2;50181909;Galletas saladas;galletas saladas (variedades).;6;1300;7800
1057532-128-COT26;77.807.565-2;50221202;Cereales en barra;barras de cereal sabor frutos rojos.;20;350;7000
1057532-128-COT26;78.196.767-K;50192501;Sandwiches y canapés con relleno frescos;Sándwich de pan fresco tipo hallulla, con mantequilla y doble queso (sin bordes, no artesanales). Cada sándwich deberá ser entregado envuelto individualmente en papel alusa.;20;5000;100000
1057532-128-COT26;78.196.767-K;50192801;Empanadas, tartas y pies frescos;kuchen tamaño para 20 personas;1;15000;15000
1057532-128-COT26;78.196.767-K;52151502;Platos desechables domésticos;platos desechables chicos (18 cm diámetro aprox.);30;500;15000
1057532-128-COT26;78.196.767-K;50181905;Galletas dulces o pastelitos;galletas dulces (variedades).;3;3000;9000
1057532-128-COT26;78.196.767-K;50181909;Galletas saladas;galletas saladas (variedades).;6;3000;18000
1057532-128-COT26;78.196.767-K;50221202;Cereales en barra;barras de cereal sabor frutos rojos.;20;1000;20000
1057532-127-COT26;77.807.565-2;50192501;Sandwiches y canapés con relleno frescos;Sándwich de pan fresco tipo hallulla, con mantequilla y doble queso (sin bordes, no artesanales). Cada sándwich deberá ser entregado envuelto individualmente en papel alusa.;60;1250;75000
1057532-127-COT26;77.807.565-2;50101634;Fruta fresca;Naranjas frescas.;35;450;15750
1057532-127-COT26;77.807.565-2;50101634;Fruta fresca;Manzanas frescas.;35;450;15750
1057532-127-COT26;77.807.565-2;50192801;Empanadas, tartas y pies frescos;Kuchen tamaño para 20 personas;1;20000;20000
1057532-127-COT26;77.807.565-2;14111703;Toallas de papel;toalla de papel de 100 metros.;1;5990;5990
1057532-127-COT26;77.807.565-2;52151502;Platos desechables domésticos;platos desechables chicos (18 cm diámetro aprox.);30;350;10500
1057532-127-COT26;77.807.565-2;50201709;Café instantáneo;tarro de café de 400 gramos.;1;18000;18000
1057532-127-COT26;77.807.565-2;50201713;Bolsitas de te;caja de té de 100 unidades.;1;5650;5650
1057532-127-COT26;77.807.565-2;50181905;Galletas dulces o pastelitos;galletas dulces (variedades).;3;1200;3600
1057532-127-COT26;77.807.565-2;50181909;Galletas saladas;galletas saladas (variedades).;6;1300;7800
1057532-127-COT26;77.807.565-2;50131701;Leche o productos de mantequilla;litro de leche.;1;1500;1500
1057532-126-COT26;77.807.565-2;50192501;Sandwiches y canapés con relleno frescos;Sándwich de pan fresco tipo hallulla, con mantequilla y doble queso (sin bordes, no artesanales, de marca reconocida). Cada sándwich deberá ser entregado envuelto individualmente en papel alusa.;20;1250;25000
1057532-126-COT26;77.807.565-2;50101634;Fruta fresca;Naranjas Frescas.;10;450;4500
1057532-126-COT26;77.807.565-2;50101634;Fruta fresca;Manzanas Frescas.;10;450;4500
1057532-126-COT26;77.807.565-2;52151504;Tazas o vasos desechables domésticos;vasos de polipapel de 250 cc.;100;100;10000
1057532-126-COT26;77.807.565-2;52151704;Cucharas domésticas;cucharas (aprox. 15 cm) – 1 bolsa de 100 unidades.;100;35;3500
1057532-126-COT26;77.807.565-2;50202310;Agua mineral;agua mineral de 1,6 litros.;2;1500;3000
1057532-126-COT26;77.807.565-2;50161509;Productos de edulcorantes o azúcares naturales;kilo de azúcar (marca reconocida).;1;1200;1200
1057532-126-COT26;77.807.565-2;50201709;Café instantáneo;Café de 400 gramos.;1;18000;18000
1057532-126-COT26;77.807.565-2;50161509;Productos de edulcorantes o azúcares naturales;endulzante líquido de 350 ml (tapa verde).;1;3690;3690
1057532-126-COT26;77.807.565-2;50201713;Bolsitas de te;caja de té normal de 100 unidades.;1;5650;5650
1057532-126-COT26;77.807.565-2;50181905;Galletas dulces o pastelitos;galletas dulces (variedades).;11;1200;13200
1057532-126-COT26;77.807.565-2;50181909;Galletas saladas;galletas saladas (variedades).;4;1300;5200
1057532-126-COT26;77.807.565-2;50192110;Nueces o frutos secos;mix de frutos secos (referencia: bolsas tipo mix energía Bri Snacks de 30 gramos).;50;1590;79500
1057532-126-COT26;77.807.565-2;50131701;Leche o productos de mantequilla;litro de leche.;1;1500;1500
