CodigoCompraAgil;RutProveedor;CodigoProducto;NombreProducto;Descripcion;Cantidad;PrecioUnitario;MontoTotalProducto
1057532-77-COT26;96.702.870-3;43231605;Software de contabilidad temporal;"Software D. JUR/RENOV./RED1 USU 1887 Importador de datos 1887-1879. Se debe completar y adjuntar de forma obligatoria: Formulario N°2 ""Especificaciones Técnicas"" de lo contrario su oferta será desestimada.";1;193200;193200
1057532-77-COT26;76.682.722-5;43231605;Software de contabilidad temporal;"Software D. JUR/RENOV./RED1 USU 1887 Importador de datos 1887-1879. Se debe completar y adjuntar de forma obligatoria: Formulario N°2 ""Especificaciones Técnicas"" de lo contrario su oferta será desestimada.";1;504202;504202
1057532-77-COT26;78.154.104-4;43231605;Software de contabilidad temporal;"Software D. JUR/RENOV./RED1 USU 1887 Importador de datos 1887-1879. Se debe completar y adjuntar de forma obligatoria: Formulario N°2 ""Especificaciones Técnicas"" de lo contrario su oferta será desestimada.";1;700000;700000
1057532-80-COT26;18.742.681-2;30191501;Escaleras;ESCALERA TIJERA PLEGABLE.;1;48000;48000
1057532-80-COT26;76.759.642-1;30191501;Escaleras;ESCALERA TIJERA PLEGABLE.;1;49725;49725
1057532-80-COT26;16.343.816-K;30191501;Escaleras;ESCALERA TIJERA PLEGABLE.;1;55000;55000
1057532-80-COT26;77.660.833-5;30191501;Escaleras;ESCALERA TIJERA PLEGABLE.;1;55199;55199
1057532-80-COT26;76.398.896-1;30191501;Escaleras;ESCALERA TIJERA PLEGABLE.;1;60000;60000
1057532-80-COT26;76.877.288-6;30191501;Escaleras;ESCALERA TIJERA PLEGABLE.;1;199990;199990
1057532-80-COT26;78.196.767-K;30191501;Escaleras;ESCALERA TIJERA PLEGABLE.;1;245990;245990
1057532-78-COT26;18.742.681-2;40142008;Mangueras para agua;MANGUERA PARA RIEGO DE JARDIN.;1;60000;60000
1057532-78-COT26;77.711.517-0;40142008;Mangueras para agua;MANGUERA PARA RIEGO DE JARDIN.;1;61603;61603
1057532-78-COT26;76.759.642-1;40142008;Mangueras para agua;MANGUERA PARA RIEGO DE JARDIN.;1;63383;63383
1057532-78-COT26;13.821.407-9;40142008;Mangueras para agua;MANGUERA PARA RIEGO DE JARDIN.;1;67000;67000
1057532-78-COT26;77.939.383-6;40142008;Mangueras para agua;MANGUERA PARA RIEGO DE JARDIN.;1;67099;67099
1057532-78-COT26;77.595.683-6;40142008;Mangueras para agua;MANGUERA PARA RIEGO DE JARDIN.;1;66990;66990
1057532-78-COT26;76.877.288-6;40142008;Mangueras para agua;MANGUERA PARA RIEGO DE JARDIN.;1;299990;299990
1057532-65-COT26;78.286.664-8;53101502;Pantalones y short para hombre;PANTALONES DE COCINA COLOR BLANCO. COTIZACIÓN DEBE INDICAR DETALLES SOLICITADOS EN ESPECIFICACIONES TÉCNICAS ADJUNTAS.;51;5500;280500
1057532-65-COT26;76.403.662-k;53101502;Pantalones y short para hombre;PANTALONES DE COCINA COLOR BLANCO. COTIZACIÓN DEBE INDICAR DETALLES SOLICITADOS EN ESPECIFICACIONES TÉCNICAS ADJUNTAS.;51;5718;291618
1057532-65-COT26;77.972.153-1;53101502;Pantalones y short para hombre;PANTALONES DE COCINA COLOR BLANCO. COTIZACIÓN DEBE INDICAR DETALLES SOLICITADOS EN ESPECIFICACIONES TÉCNICAS ADJUNTAS.;51;9500;484500
1057532-65-COT26;78.330.537-2;53101502;Pantalones y short para hombre;PANTALONES DE COCINA COLOR BLANCO. COTIZACIÓN DEBE INDICAR DETALLES SOLICITADOS EN ESPECIFICACIONES TÉCNICAS ADJUNTAS.;51;13000;663000
1057532-65-COT26;77.704.078-2;53101502;Pantalones y short para hombre;PANTALONES DE COCINA COLOR BLANCO. COTIZACIÓN DEBE INDICAR DETALLES SOLICITADOS EN ESPECIFICACIONES TÉCNICAS ADJUNTAS.;51;18890;963390
1057532-65-COT26;76.881.778-2;53101502;Pantalones y short para hombre;PANTALONES DE COCINA COLOR BLANCO. COTIZACIÓN DEBE INDICAR DETALLES SOLICITADOS EN ESPECIFICACIONES TÉCNICAS ADJUNTAS.;51;19500;994500
1057532-65-COT26;76.015.943-3;53101502;Pantalones y short para hombre;PANTALONES DE COCINA COLOR BLANCO. COTIZACIÓN DEBE INDICAR DETALLES SOLICITADOS EN ESPECIFICACIONES TÉCNICAS ADJUNTAS.;51;20053;1022703
1057532-65-COT26;78.026.692-9;53101502;Pantalones y short para hombre;PANTALONES DE COCINA COLOR BLANCO. COTIZACIÓN DEBE INDICAR DETALLES SOLICITADOS EN ESPECIFICACIONES TÉCNICAS ADJUNTAS.;51;47063;2400213
