CodigoCompraAgil;RutProveedor;CodigoProducto;NombreProducto;Descripcion;Cantidad;PrecioUnitario;MontoTotalProducto
1057532-19-COT25;76.585.252-8;50112001;Carnes frescas procesadas y preparadas;Abastero Vacuno Porcionada en bolsas de 1 kilo;4;14000;56000
1057532-19-COT25;76.585.252-8;50101539;Verduras congeladas;Arvejas Verdad de 500 grs;3;2500;7500
1057532-19-COT25;76.585.252-8;50112003;Carnes estables sin refrigerar procesadas y preparadas;Carne molida Vacuno -Porcionada en bolsas de ½ kilo;3;4500;13500
1057532-19-COT25;76.585.252-8;50112001;Carnes frescas procesadas y preparadas;Cazuela Vacuno kilo;4;7500;30000
1057532-19-COT25;76.585.252-8;50101539;Verduras congeladas;Choclo desgranado 500 grs;4;2500;10000
1057532-19-COT25;76.585.252-8;50101539;Verduras congeladas;Choclo en trozos 500 grs;3;3500;10500
1057532-19-COT25;76.585.252-8;50112003;Carnes estables sin refrigerar procesadas y preparadas;Chorizos por kilos;2;7000;14000
1057532-19-COT25;76.585.252-8;50112003;Carnes estables sin refrigerar procesadas y preparadas;Chuleta vetada de cerdo por kilo;6;8000;48000
1057532-19-COT25;76.585.252-8;50112003;Carnes estables sin refrigerar procesadas y preparadas;Guatita  -Porcionada en bolsas de 1 kilo;2;8500;17000
1057532-19-COT25;76.585.252-8;50131606;Huevos frescos;Huevos, Bandeja de 30 unid.;4;8000;32000
1057532-19-COT25;76.585.252-8;50131701;Leche o productos de mantequilla;Mantequilla 125 grs;7;2200;15400
1057532-19-COT25;76.585.252-8;50112001;Carnes frescas procesadas y preparadas;Osobuco  -Proporcionado en bolsas de 1 kilo;4;9500;38000
1057532-19-COT25;76.585.252-8;50111510;Carne de ave o carne fresca;Pechuga de Pollo Deshuesada de kilo;4;7500;30000
1057532-19-COT25;76.585.252-8;50111510;Carne de ave o carne fresca;Pechuga laminada  Ahumada de pavo/ 150 grs o sachet;2;2500;5000
1057532-19-COT25;76.585.252-8;50101539;Verduras congeladas;Pimiento congelado 500 grs;3;3500;10500
1057532-19-COT25;76.585.252-8;50112002;Carnes congeladas procesadas y preparadas;Prietas kilo;4;13500;54000
1057532-19-COT25;76.585.252-8;50101539;Verduras congeladas;Primavera 500 grs;3;2500;7500
1057532-19-COT25;76.585.252-8;50112001;Carnes frescas procesadas y preparadas;Pulpa de Cerdo -Porcionada en bolsas de 1 kilo;3;8500;25500
1057532-19-COT25;76.585.252-8;50131801;Queso natural;Queso Laminado de 500 grs;1;7000;7000
1057532-19-COT25;76.585.252-8;50111510;Carne de ave o carne fresca;Truto corto de Pollo de kilo;2;6000;12000
1057532-19-COT25;76.585.252-8;50192303;Postres, helados o yogurt congelado;Yogurt sin Lactosa de litro;24;4500;108000
1057532-19-COT25;76.585.252-8;50131803;Sucedáneo de Queso;Queso Crema;14;2500;35000
1057532-19-COT25;76.585.252-8;50131802;Queso rallado;Queso rallado en bolsa de 125 grs;2;3000;6000
1057532-19-COT25;76.585.252-8;50171833;Paté u otras pastas para untar;Pate (diferentes);16;1500;24000
1057532-19-COT25;76.585.252-8;50201714;Cremas no lácteas;Tarro de Crema 236 grs;2;2900;5800
1057532-19-COT25;76.585.252-8;50101539;Verduras congeladas;Habas Congeladas 500 grs;2;3000;6000
1057532-19-COT25;76.585.252-8;50112002;Carnes congeladas procesadas y preparadas;Hamburguesas de vacuno 185 grs;18;1800;32400
1057532-19-COT25;76.585.252-8;50112002;Carnes congeladas procesadas y preparadas;Vienesas paquete de 20 unidades.;3;5500;16500
