CodigoCompraAgil;RutProveedor;CodigoProducto;NombreProducto;Descripcion;Cantidad;PrecioUnitario;MontoTotalProducto
1057532-116-COT26;76.205.148-6;53131609;Protector solar;PROTECTOR SOLAR FPS 50 X 1 LT. / SEGÚN ESPECIFICACIONES ADJUNTAS;20;8950;179000
1057532-116-COT26;76.493.003-7;53131609;Protector solar;PROTECTOR SOLAR FPS 50 X 1 LT. / SEGÚN ESPECIFICACIONES ADJUNTAS;20;9249;184980
1057532-116-COT26;76.735.008-2;53131609;Protector solar;PROTECTOR SOLAR FPS 50 X 1 LT. / SEGÚN ESPECIFICACIONES ADJUNTAS;20;9335;186700
1057532-116-COT26;76.595.552-1;53131609;Protector solar;PROTECTOR SOLAR FPS 50 X 1 LT. / SEGÚN ESPECIFICACIONES ADJUNTAS;20;10000;200000
1057532-116-COT26;78.256.132-4;53131609;Protector solar;PROTECTOR SOLAR FPS 50 X 1 LT. / SEGÚN ESPECIFICACIONES ADJUNTAS;20;12580;251600
1057532-116-COT26;76.493.003-7;53131609;Protector solar;PROTECTOR SOLAR FPS 50 X 1 LT. / SEGÚN ESPECIFICACIONES ADJUNTAS;20;12580;251600
1057532-116-COT26;78.032.234-9;53131609;Protector solar;PROTECTOR SOLAR FPS 50 X 1 LT. / SEGÚN ESPECIFICACIONES ADJUNTAS;20;18500;370000
1057532-116-COT26;77.957.388-5;53131609;Protector solar;PROTECTOR SOLAR FPS 50 X 1 LT. / SEGÚN ESPECIFICACIONES ADJUNTAS;20;18900;378000
1057532-112-COT26;82.771.800-9;31201503;Cintas adhesivas de protección;Rollo Cinta de Señalización Peligro Estándar 350 M / Según Especificaciones adjuntas.;2;8594;17188
1057532-112-COT26;82.771.800-9;31201513;Cintas de seguridad no-resbalón;Cinta antideslizante 50 mm x 18 m negro / Según Especificaciones adjuntas.;2;3803;7606
1057532-112-COT26;82.771.800-9;31201513;Cintas de seguridad no-resbalón;Cinta antideslizante de color amarillo/negro / Según Especificaciones adjuntas.;2;5736;11472
1057532-112-COT26;82.771.800-9;31201513;Cintas de seguridad no-resbalón;Cinta delimitadora de áreas / Según Especificaciones adjuntas.;2;14922;29844
1057532-112-COT26;82.771.800-9;31201513;Cintas de seguridad no-resbalón;Cinta doble Contacto / Según Especificaciones adjuntas.;3;8522;25566
1057532-112-COT26;77.850.696-3;31201503;Cintas adhesivas de protección;Rollo Cinta de Señalización Peligro Estándar 350 M / Según Especificaciones adjuntas.;2;11000;22000
1057532-112-COT26;77.850.696-3;31201513;Cintas de seguridad no-resbalón;Cinta antideslizante 50 mm x 18 m negro / Según Especificaciones adjuntas.;2;13000;26000
1057532-112-COT26;77.850.696-3;31201513;Cintas de seguridad no-resbalón;Cinta antideslizante de color amarillo/negro / Según Especificaciones adjuntas.;2;13000;26000
1057532-112-COT26;77.850.696-3;31201513;Cintas de seguridad no-resbalón;Cinta delimitadora de áreas / Según Especificaciones adjuntas.;2;6000;12000
1057532-112-COT26;77.850.696-3;31201513;Cintas de seguridad no-resbalón;Cinta doble Contacto / Según Especificaciones adjuntas.;3;18000;54000
1057532-113-COT26;77.961.005-5;44122003;Tablas para sujetar;TABLA CON APRETADOR / SEGÚN ESPECIFICACIONES ADJUNTAS;7;2612;18284
1057532-113-COT26;77.961.005-5;44102801;Plastificadoras;TERMOLAMINADORA / SEGÚN ESPECIFICACIONES ADJUNTAS;1;73419;73419
1057532-113-COT26;77.961.005-5;44102001;Lámina para plastificar;LAMINAS PARA TERMOLAMINAR / SEGÚN ESPECIFICACIONES ADJUNTAS;100;59;5900
1057532-113-COT26;76.344.234-9;44122003;Tablas para sujetar;TABLA CON APRETADOR / SEGÚN ESPECIFICACIONES ADJUNTAS;7;1849;12943
1057532-113-COT26;76.344.234-9;44102801;Plastificadoras;TERMOLAMINADORA / SEGÚN ESPECIFICACIONES ADJUNTAS;1;77311;77311
1057532-113-COT26;76.344.234-9;44102001;Lámina para plastificar;LAMINAS PARA TERMOLAMINAR / SEGÚN ESPECIFICACIONES ADJUNTAS;100;201;20100
1057532-113-COT26;76.341.344-6;44122003;Tablas para sujetar;TABLA CON APRETADOR / SEGÚN ESPECIFICACIONES ADJUNTAS;7;2500;17500
1057532-113-COT26;76.341.344-6;44102801;Plastificadoras;TERMOLAMINADORA / SEGÚN ESPECIFICACIONES ADJUNTAS;1;99000;99000
1057532-113-COT26;76.341.344-6;44102001;Lámina para plastificar;LAMINAS PARA TERMOLAMINAR / SEGÚN ESPECIFICACIONES ADJUNTAS;100;160;16000
1057532-113-COT26;77.485.271-9;44122003;Tablas para sujetar;TABLA CON APRETADOR / SEGÚN ESPECIFICACIONES ADJUNTAS;7;4000;28000
1057532-113-COT26;77.485.271-9;44102801;Plastificadoras;TERMOLAMINADORA / SEGÚN ESPECIFICACIONES ADJUNTAS;1;80000;80000
1057532-113-COT26;77.485.271-9;44102001;Lámina para plastificar;LAMINAS PARA TERMOLAMINAR / SEGÚN ESPECIFICACIONES ADJUNTAS;100;250;25000
1057532-113-COT26;77.646.602-6;44122003;Tablas para sujetar;TABLA CON APRETADOR / SEGÚN ESPECIFICACIONES ADJUNTAS;7;3990;27930
1057532-113-COT26;77.646.602-6;44102801;Plastificadoras;TERMOLAMINADORA / SEGÚN ESPECIFICACIONES ADJUNTAS;1;90000;90000
1057532-113-COT26;77.646.602-6;44102001;Lámina para plastificar;LAMINAS PARA TERMOLAMINAR / SEGÚN ESPECIFICACIONES ADJUNTAS;100;160;16000
1057532-113-COT26;77.332.013-6;44122003;Tablas para sujetar;TABLA CON APRETADOR / SEGÚN ESPECIFICACIONES ADJUNTAS;7;4424;30968
1057532-113-COT26;77.332.013-6;44102801;Plastificadoras;TERMOLAMINADORA / SEGÚN ESPECIFICACIONES ADJUNTAS;1;216577;216577
1057532-113-COT26;77.332.013-6;44102001;Lámina para plastificar;LAMINAS PARA TERMOLAMINAR / SEGÚN ESPECIFICACIONES ADJUNTAS;100;75;7500
1057532-113-COT26;77.593.236-8;44122003;Tablas para sujetar;TABLA CON APRETADOR / SEGÚN ESPECIFICACIONES ADJUNTAS;7;2021;14147
1057532-113-COT26;77.593.236-8;44102801;Plastificadoras;TERMOLAMINADORA / SEGÚN ESPECIFICACIONES ADJUNTAS;1;101159;101159
1057532-113-COT26;77.593.236-8;44102001;Lámina para plastificar;LAMINAS PARA TERMOLAMINAR / SEGÚN ESPECIFICACIONES ADJUNTAS;100;28034;2803400
