CodigoCompraAgil;RutProveedor;CodigoProducto;NombreProducto;Descripcion;Cantidad;PrecioUnitario;MontoTotalProducto
1077241-11-COT25;10.493.648-2;90101701;Gestión de cafetería;200 raciones El servicio de cafetería considera la entrega en horario de Coffee mañana: 11:30-12:30 hrs y contar con todas las especificaciones tecnicas que se adjuntan. favor volver adjunar con firma, aceptando las especificaciones. Se le notificará con 15 días de anticipación a oferente la fecha de la actividad.;200;3361;672200
1077241-11-COT25;77.663.547-2;90101701;Gestión de cafetería;200 raciones El servicio de cafetería considera la entrega en horario de Coffee mañana: 11:30-12:30 hrs y contar con todas las especificaciones tecnicas que se adjuntan. favor volver adjunar con firma, aceptando las especificaciones. Se le notificará con 15 días de anticipación a oferente la fecha de la actividad.;200;3589;717800
1077241-11-COT25;77.660.833-5;90101701;Gestión de cafetería;200 raciones El servicio de cafetería considera la entrega en horario de Coffee mañana: 11:30-12:30 hrs y contar con todas las especificaciones tecnicas que se adjuntan. favor volver adjunar con firma, aceptando las especificaciones. Se le notificará con 15 días de anticipación a oferente la fecha de la actividad.;200;4012;802400
1057532-12-COT25;76.989.528-0;42291609;Pinzas quirúrgicas;PINZA KELLY RECTA 14 cm / Según especificaciones adjuntas;10;16889;168890
1057532-12-COT25;76.989.528-0;42291609;Pinzas quirúrgicas;PINZA KELLY CURVA 14 cm / Según especificaciones adjuntas;10;16889;168890
1057532-12-COT25;76.989.528-0;42172103;Kits de reanimación o aspiración para urgencias;ASPIRADOR MANUAL DE SECRECIONES / Según especificaciones adjuntas;8;1;8
1057532-12-COT25;76.989.528-0;41112403;Indicadores de presión;ESFINGOMANOMETRO ANEROIDE / Según especificaciones adjuntas;10;1;10
1057532-12-COT25;76.739.523-K;42291609;Pinzas quirúrgicas;PINZA KELLY RECTA 14 cm / Según especificaciones adjuntas;10;4480;44800
1057532-12-COT25;76.739.523-K;42291609;Pinzas quirúrgicas;PINZA KELLY CURVA 14 cm / Según especificaciones adjuntas;10;4480;44800
1057532-12-COT25;76.739.523-K;42172103;Kits de reanimación o aspiración para urgencias;ASPIRADOR MANUAL DE SECRECIONES / Según especificaciones adjuntas;8;30580;244640
1057532-12-COT25;76.739.523-K;41112403;Indicadores de presión;ESFINGOMANOMETRO ANEROIDE / Según especificaciones adjuntas;10;9403;94030
1057532-12-COT25;77.252.670-9;42291609;Pinzas quirúrgicas;PINZA KELLY RECTA 14 cm / Según especificaciones adjuntas;10;22147;221470
1057532-12-COT25;77.252.670-9;42291609;Pinzas quirúrgicas;PINZA KELLY CURVA 14 cm / Según especificaciones adjuntas;10;22550;225500
1057532-12-COT25;77.772.719-2;42291609;Pinzas quirúrgicas;PINZA KELLY CURVA 14 cm / Según especificaciones adjuntas;10;4100;41000
1057532-12-COT25;77.772.719-2;42172103;Kits de reanimación o aspiración para urgencias;ASPIRADOR MANUAL DE SECRECIONES / Según especificaciones adjuntas;8;35000;280000
1057532-12-COT25;77.772.719-2;42291609;Pinzas quirúrgicas;PINZA KELLY RECTA 14 cm / Según especificaciones adjuntas;10;4100;41000
1057532-12-COT25;77.772.719-2;41112403;Indicadores de presión;ESFINGOMANOMETRO ANEROIDE / Según especificaciones adjuntas;10;10000;100000
1057532-12-COT25;78.037.793-3;42291609;Pinzas quirúrgicas;PINZA KELLY RECTA 14 cm / Según especificaciones adjuntas;10;11862;118620
1057532-12-COT25;78.037.793-3;42291609;Pinzas quirúrgicas;PINZA KELLY CURVA 14 cm / Según especificaciones adjuntas;10;11862;118620
1057532-12-COT25;78.037.793-3;42172103;Kits de reanimación o aspiración para urgencias;ASPIRADOR MANUAL DE SECRECIONES / Según especificaciones adjuntas;8;14829;118632
1057532-12-COT25;78.037.793-3;41112403;Indicadores de presión;ESFINGOMANOMETRO ANEROIDE / Según especificaciones adjuntas;10;11864;118640
1057532-12-COT25;76.512.686-k;42291609;Pinzas quirúrgicas;PINZA KELLY RECTA 14 cm / Según especificaciones adjuntas;10;6300;63000
1057532-12-COT25;76.512.686-k;42291609;Pinzas quirúrgicas;PINZA KELLY CURVA 14 cm / Según especificaciones adjuntas;10;6300;63000
1057532-12-COT25;76.512.686-k;42172103;Kits de reanimación o aspiración para urgencias;ASPIRADOR MANUAL DE SECRECIONES / Según especificaciones adjuntas;8;29900;239200
1057532-12-COT25;76.512.686-k;41112403;Indicadores de presión;ESFINGOMANOMETRO ANEROIDE / Según especificaciones adjuntas;10;11500;115000
1057532-12-COT25;77.933.159-8;42291609;Pinzas quirúrgicas;PINZA KELLY RECTA 14 cm / Según especificaciones adjuntas;10;12453;124530
1057532-12-COT25;77.933.159-8;42291609;Pinzas quirúrgicas;PINZA KELLY CURVA 14 cm / Según especificaciones adjuntas;10;12453;124530
1057532-12-COT25;77.933.159-8;42172103;Kits de reanimación o aspiración para urgencias;ASPIRADOR MANUAL DE SECRECIONES / Según especificaciones adjuntas;8;15557;124456
1057532-12-COT25;77.933.159-8;41112403;Indicadores de presión;ESFINGOMANOMETRO ANEROIDE / Según especificaciones adjuntas;10;12453;124530
1057532-12-COT25;76.576.352-5;42291609;Pinzas quirúrgicas;PINZA KELLY RECTA 14 cm / Según especificaciones adjuntas;10;2690;26900
1057532-12-COT25;76.576.352-5;42291609;Pinzas quirúrgicas;PINZA KELLY CURVA 14 cm / Según especificaciones adjuntas;10;2690;26900
1057532-12-COT25;76.576.352-5;42172103;Kits de reanimación o aspiración para urgencias;ASPIRADOR MANUAL DE SECRECIONES / Según especificaciones adjuntas;8;37990;303920
1057532-12-COT25;76.576.352-5;41112403;Indicadores de presión;ESFINGOMANOMETRO ANEROIDE / Según especificaciones adjuntas;10;14490;144900
1057532-12-COT25;77.660.833-5;41112403;Indicadores de presión;ESFINGOMANOMETRO ANEROIDE / Según especificaciones adjuntas;10;13106;131060
1057532-12-COT25;77.660.833-5;42291609;Pinzas quirúrgicas;PINZA KELLY RECTA 14 cm / Según especificaciones adjuntas;10;13105;131050
1057532-12-COT25;77.660.833-5;42291609;Pinzas quirúrgicas;PINZA KELLY CURVA 14 cm / Según especificaciones adjuntas;10;13105;131050
1057532-12-COT25;77.660.833-5;42172103;Kits de reanimación o aspiración para urgencias;ASPIRADOR MANUAL DE SECRECIONES / Según especificaciones adjuntas;8;16382;131056
1057532-12-COT25;77.689.132-0;42291609;Pinzas quirúrgicas;PINZA KELLY RECTA 14 cm / Según especificaciones adjuntas;10;1;10
