CodigoCompraAgil;RutProveedor;CodigoProducto;NombreProducto;Descripcion;Cantidad;PrecioUnitario;MontoTotalProducto
1057532-119-COT26;15.422.299-5;90101701;Gestión de cafetería;4 Servicios de cafetería en jornadas AM para capacitación de formación facilitadores Nadie es perfecto, para 15 personas, desde el 14 al 17 de Abril 2026. Se adjuntan Especificaciones del servicio.;60;4874;292440
1057532-121-COT26;76.341.344-6;44121708;Marcadores;plumones de pizarra color negro;40;570;22800
1057532-121-COT26;76.341.344-6;44121708;Marcadores;plumones de pizarra color azul;40;570;22800
1057532-121-COT26;76.341.344-6;44121708;Marcadores;plumones de pizarra color rojo;40;570;22800
1057532-121-COT26;76.341.344-6;44121708;Marcadores;plumones de pizarra color verde;40;570;22800
1057532-121-COT26;76.341.344-6;44121618;Tijeras;tijeras multiuso 7 ½;30;1590;47700
1057532-121-COT26;76.341.344-6;44122011;Carpetas para archivos;carpeta de cartulina española;40;1350;54000
1057532-121-COT26;76.341.344-6;31201517;Cinta para empaquetar;cintas masking tape 48 mm;40;1390;55600
1057532-121-COT26;76.341.344-6;55121616;Banderitas autoadhesivas;set de pos it colores 400 hojas;15;1770;26550
1057532-121-COT26;76.341.344-6;44121708;Marcadores;marcadores jumbo 12 unidades;40;2280;91200
1057532-121-COT26;76.341.344-6;44121701;Lápiz pasta;caja de 50 lápices pasta azul.;8;8000;64000
1057532-121-COT26;76.341.344-6;60121124;Papel kraft;Papel Kraft;350;140;49000
1057532-121-COT26;76.341.344-6;60105704;Barras de pegamento libres de ácido;Pegamento en barra 21 gramos.;70;420;29400
1057532-121-COT26;76.341.344-6;44121708;Marcadores;destacadores de diferentes colores;50;200;10000
1057532-121-COT26;76.341.344-6;44121707;Lápices de colores;lápices de madera (12 colores);30;650;19500
1057532-121-COT26;76.341.344-6;60124317;Masa de modelado;plastilina (12 colores);5;970;4850
1057532-121-COT26;76.341.344-6;60121148;Papel lustre;10 block de papel lustre, tamaño 16x16;5;400;2000
1057532-121-COT26;76.341.344-6;14111525;Papel multiuso;Opalina tamaño carta;4;8400;33600
1057532-121-COT26;76.341.344-6;60121109;Blocs de dibujo;block de dibujo medium 99 ¼ (37,5x53,5 cm);5;3430;17150
