CodigoOC;NombreOC;CodigoEstado;EstadoOC;CodigoLicitacion;TipoOC;TipoMoneda;Financiamiento;FormaPago;TipoDespacho;Pais;FechaCreacion;FechaEnvio;FechaAceptacion;FechaCancelacion;FechaUltimaModificacion;PromedioCalificacion;CantidadEvaluacion;TotalNeto;PorcentajeIva;Impuestos;TotalBruto;C_CodigoUnidad;C_Unidad;C_RutUnidad;C_Actividad;C_Direccion;C_Comuna;C_Region;C_Contacto;C_Cargo;C_Email;P_Codigo;P_Nombre;P_Rut;P_Actividad;P_Direccion;P_Comuna;P_Region;P_Contacto;P_Cargo;P_Email;DescripcionOC
1057532-242-SE26;CC-IVO/Mantención Correctiva Red de Calefacción CT Prais;5;En proceso;1057532-89-LP25;SE;CLP;;2;7;CL;2026-02-19T15:01:25.373;2026-02-19T16:26:51.52;;;2026-02-19T15:08:00;0.0;0;2100000.0;19.0;399000.0;2499000.0;1057532;Bienes y Servicios;61.607.600-0;Servicio Público;Av. Juan Mackenna N°825, Edificio Plaza Sur;* ;Región de los Lagos ;Ivan Vargas Ojeda;Comprador Administrativo;;1786552;INGENIERIA Y MANTENCION INDUSTRIAL SPA;77.414.628-8;INSTALACION DE MAQUINARIA Y EQUIPOS INDUSTRIALES;ANTAMO 530, VILLA PUERTA DEL SOL;Puerto Montt;Región de los Lagos ;JUAN ALEXIS JEREZ SANHUEZA;DUEÑO;;Convenio Servicios De Mantención de Calderas Y Red De Calefacciónvapor de Establecimientos Dependientes del SSO periodo 2026 - 2027 DESDE 1057532-89-LP25    NOTA: No se podrá emitir factura sin previa recepción conforme de O/C. La factura debe indicar el Número de O/C asociada. Enviar los documentos mercantiles en archivo xlms y pdf al correo dipresrecepcion@custodium.com
1057532-161-SE26;CC-DCR/Mantención Correctiva Estanque de Combustible sector Caldera/Base SAMU;6;Aceptada;1057532-89-LP25;SE;CLP;;2;12;CL;2026-02-03T11:46:36.767;2026-02-03T12:05:36.247;2026-02-25T09:13:05.683;;2026-02-03T11:50:00;0.0;0;450000.0;19.0;85500.0;535500.0;1057532;Bienes y Servicios;61.607.600-0;Servicio Público;Av. Juan Mackenna N°825, Edificio Plaza Sur;* ;Región de los Lagos ;Daniela Cona Rios;ADMINISTRATIVO;;1786552;INGENIERIA Y MANTENCION INDUSTRIAL SPA;77.414.628-8;INSTALACION DE MAQUINARIA Y EQUIPOS INDUSTRIALES;ANTAMO 530, VILLA PUERTA DEL SOL;Puerto Montt;Región de los Lagos ;JUAN ALEXIS JEREZ SANHUEZA;DUEÑO;;Convenio Servicios De Mantención de Calderas Y Red De Calefacciónvapor de Establecimientos Dependientes del SSO periodo 2026 - 2027 DESDE 1057532-89-LP25    NOTA: No se podrá emitir factura sin previa recepción conforme de O/C. La factura debe indicar el Número de O/C asociada.  Enviar los documentos mercantiles en archivo xlms y pdf al correo dipresrecepcion@custodium.com
1077241-7-AG26;F1-008-DCR / Artículos para Pintura / COSAM ORIENTE / Orden de Compra generada por invitación a compra ágil: 1077241-2-COT26;6;Aceptada;;AG;CLP;;2;7;Other;2026-02-19T14:54:58.87;2026-02-19T17:29:21.677;2026-02-25T09:05:15.753;;2026-02-19T15:00:00;0.0;0;91100.0;19.0;17309.0;108409.0;1077241;Administración de Fondos;61.607.600-0;Servicio Público;;Osorno;Región de los Lagos ;NICOLAS ASENCIO MOREIRA;COMPRADOR;;1372090;OSCAR EDUARDO GOYE CASTILLO;18.742.681-2;OBRAS MENORES EN CONSTRUCCION;SAJONIA N° 3173;Osorno;Región de los Lagos ;OSCAR  GOYE;OSORNO;;F1-008-DCR / Artículos para Pintura / COSAM ORIENTE /  Orden de Compra codigo: 1077241-7-AG26 dirigida a OSCAR EDUARDO GOYE CASTILLO    Nota:   La factura debe indicar el número de O/C asociada.   Enviar factura en archivo xlms y pdf al correo dipresrecepcion@custodium.com.    Al envio:  Enviar con guía de despacho, para la recepción conforme.
1057532-253-SE26;CC-JOA/Convenio Kit POC/Arriendo de Equipo/HPU;12;Recepción Conforme;1057532-64-LP25;SE;CLP;;2;22;CL;2026-02-20T12:41:30.19;2026-02-23T09:28:41.353;2026-02-23T14:53:53.453;;2026-02-20T16:28:00;4.9818181818181815;11;707000.0;19.0;134330.0;841330.0;1057532;Bienes y Servicios;61.607.600-0;Servicio Público;Av. Juan Mackenna N°825, Edificio Plaza Sur;Osorno;Región de los Lagos ;JACQUELINE OYARZUN ALVAREZ;Comprador administrativo;;22062;VALTEK  S.A.;79.568.850-1;FABRICACION DE OTROS PRODUCTOS QUIMICOS N.C.P.| VE;R ARAYA 1025 STA CAROLINA IND N° No hay Dato;Macul;Región Metropolitana de Santiago;Erick Pastén;Analista de Mercado Público;;CONVENIO DE ADQUISICION DE KIT POINT OF CARE POC CON ARRIENDO DE EQUIPO PARA ANALISIS DE MUESTRAS POR 12 MESES DESDE 1057532-64-LP25/ De acuerdo a solicitud del 20.02.2026.  Nota: No se podrá emitir factura sin previa recepción conforme de O/C. La factura debe indicar el número de O/C asociada. Enviar factura en archivo xlms y pdf al correo dipresrecepcion@custodium.com
1057532-174-SE26;CC-DCR/3 cupos R. Protegida R. M/Enero 2026;12;Recepción Conforme;1057532-108-LP24;SE;CLP;;2;22;CL;2026-02-04T15:16:56.977;2026-02-04T15:27:53.197;2026-02-20T15:21:24.657;;2026-02-04T15:23:00;0.0;0;3434025.0;0.0;0.0;3434025.0;1057532;Bienes y Servicios;61.607.600-0;Servicio Público;Av. Juan Mackenna N°825, Edificio Plaza Sur;* ;Región de los Lagos ;Daniela Cona Rios;ADMINISTRATIVO;;77120;SOC CLINICA SANTA ELENA LIMITADA;79.975.310-3;HOSPITALES Y CLINICAS;Miguel Angel 02861;La Pintana;Región Metropolitana de Santiago;Juan Arce Pinto  ;Administrador;;F3-123/SUB. DPTO. GESTION CLINICA Y ADMINISTRATIVA  3 CUPOS RESIDENCIA PROTEGIDA R. METROPOLITANA SSO DESDE 1057532-108-LP24.     Nota: No se podrá emitir factura sin previa recepción conforme de O/C. La factura debe indicar el número de O/C asociada. Enviar factura en archivo xlms y pdf al correo dipresrecepcion@custodium.com
1057532-275-AG26;F1-084-MAR Orden de Compra generada por invitación a compra ágil: 1057532-85-COT26;6;Aceptada;;AG;CLP;;2;7;Other;2026-02-25T11:12:08.233;2026-02-25T12:26:47.667;2026-02-25T13:15:07.69;;2026-02-25T12:26:00;0.0;0;202020.0;19.0;38384.0;240404.0;1057532;Bienes y Servicios;61.607.600-0;Servicio Público;;Osorno;Región de los Lagos ;Miguel Aro;Administrativo;;1971939;COMERCIAL MAT'S SPA;77.862.254-8;VENTA AL POR MAYOR DE OTROS ENSERES DOMESTICOS N.C.P.;LOS CARRERA 1191 LC 1187;Osorno;Región de los Lagos ; ;;;Orden de Compra codigo: 1057532-275-AG26 dirigida a COMERCIAL MAT'S SPA  NOTA:NO SE PODRA EMITIR FACTURA SIN PREVIA RECEPCION CONFORME A OC / FACTURA DEBE SEÑALAR OC ASOCIADA / SE  DEBEN ENVIAR DOCUMENTOS MERCANTILES EN ARCHIVO XLMS O PDF AL SIGUIENTE CORREO, dipresrecepcion@custodium.com  FOLIO N° 84 / CDR KUMELEN.
1057532-276-SE26;CC-JFR/ Mantención Correctiva en Minibús Hyundai H-1, GX.TL-64;4;Enviada a proveedor;1057532-53-LP25;SE;CLP;;2;22;CL;2026-02-25T12:14:20.98;2026-02-25T14:18:35.003;;;2026-02-25T12:26:00;0.0;0;1603400.0;19.0;304646.0;1908046.0;1057532;Bienes y Servicios;61.607.600-0;Servicio Público;Av. Juan Mackenna N°825, Edificio Plaza Sur;Osorno;Región de los Lagos ;JUAN FELIPE ROJEL HUENTRO;PROFESIONAL DE APOYO;;1703723;FRANCISCO ALEJANDRO ARRIAGADA NAHUELPÁN;16.906.109-2;MANTENIMIENTO Y REPARACION DE VEHICULOS AUTOMOTORE;GOLFO DE ANCUD 1133;Osorno;Región de los Lagos ;FRANCISCO ALEJANDRO ARRIAGADA NAHUELPAN;gerente ;;F3-138-SECCION DE MANTENIMIENTO DE VEHICULOS    CONVENIO DE SERVICIOS DE MANTENCION PREVENTIVA CORRECTIVA YO REPARATIVA PARA VEHICULOS MULTIMARCAS DEPENDIENTES DEL SERVICIO DE SALUD OSORNO 2026-2027 DESDE 1057532-53-LP25.  ORDEN DE COMPRA DESDE 1057532-53-LP25.    NOTA: No se podrá emitir Factura sin previa Recepción Conforme de la OC./ La factura debe indicar N° de OC asociada. Enviar los  documentos mercantiles en archivo xlms y pdf al correo dipresrecepcion@custodium.com.
1057532-271-AG26;F1-49-MAR Orden de Compra generada por invitación a compra ágil: 1057532-79-COT26;6;Aceptada;;AG;CLP;;2;7;Other;2026-02-25T09:29:51.083;2026-02-25T09:41:38.02;2026-02-25T12:52:13.923;;2026-02-25T09:41:00;0.0;0;41600.0;19.0;7904.0;49504.0;1057532;Bienes y Servicios;61.607.600-0;Servicio Público;;Osorno;Región de los Lagos ;Miguel Aro;Administrativo;;1736557;SOLUCIONES Y MONTAJES METALELECTRIC LIMITADA;76.759.642-1;REPARACION DE OTRO TIPO DE MAQUINARIA Y EQUIPOS INDUSTRIALES N.C.P.;Pasaje el greco N° 2041;Puerto Montt;Región de los Lagos ;Cristian Sanchez;Dueño;;Orden de Compra codigo: 1057532-271-AG26 dirigida a SOLUCIONES Y MONTAJES METALELECTRIC LIMITADA  NOTA:NO SE PODRA EMITIR FACTURA SIN PREVIA RECEPCION CONFORME A OC / FACTURA DEBE SEÑALAR OC ASOCIADA / SE  DEBEN ENVIAR DOCUMENTOS MERCANTILES EN ARCHIVO XLMS O PDF AL SIGUIENTE CORREO, dipresrecepcion@custodium.com  FOLIO N° 49 / CDR KUMELEN
1057532-272-SE26;CC-IVO/Mant. Preventiva Minibus Hyundai H-1, PPU GX.TL-64;4;Enviada a proveedor;1057532-53-LP25;SE;CLP;;2;7;CL;2026-02-25T10:35:04.143;2026-02-25T12:22:47.093;;;2026-02-25T12:18:00;0.0;0;884670.0;19.0;168087.0;1052757.0;1057532;Bienes y Servicios;61.607.600-0;Servicio Público;Av. Juan Mackenna N°825, Edificio Plaza Sur;* ;Región de los Lagos ;Ivan Vargas Ojeda;Comprador Administrativo;;1703723;FRANCISCO ALEJANDRO ARRIAGADA NAHUELPÁN;16.906.109-2;MANTENIMIENTO Y REPARACION DE VEHICULOS AUTOMOTORE;GOLFO DE ANCUD 1133;Osorno;Región de los Lagos ;FRANCISCO ALEJANDRO ARRIAGADA NAHUELPAN;gerente ;;F3-138-SECCION DE MANTENIMIENTO DE VEHICULOS    CONVENIO DE SERVICIOS DE MANTENCION PREVENTIVA CORRECTIVA YO REPARATIVA PARA VEHICULOS MULTIMARCAS DEPENDIENTES DEL SERVICIO DE SALUD OSORNO 2026-2027 DESDE 1057532-53-LP25.  ORDEN DE COMPRA DESDE 1057532-53-LP25.    NOTA: No se podrá emitir Factura sin previa Recepción Conforme de la OC./ La factura debe indicar N° de OC asociada. Enviar los  documentos mercantiles en archivo xlms y pdf al correo dipresrecepcion@custodium.com.
1057532-266-SE26;CC-BMC/REAS/COSAM ORIENTE/ENERO 2026;6;Aceptada;1057532-128-LR24;SE;CLP;;2;7;CL;2026-02-24T12:16:59.523;2026-02-25T12:50:04.043;2026-02-25T14:34:32.423;;2026-02-24T12:21:00;4.533333333333333;18;11473.0;19.0;2180.0;13653.0;1057532;Bienes y Servicios;61.607.600-0;Servicio Público;Av. Juan Mackenna N°825, Edificio Plaza Sur;Osorno;Región de los Lagos ;Bastian Miranda Coronado;PROFESIONAL;;27533;PROCESOS SANITARIOS S P A;96.697.710-8;OTRAS ACTIVIDADES EMPRESARIALES N.C.P.| RECOGIDA Y;RUTA 5 SUR KM 103  N° 8;Puerto Montt;Región de los Lagos ;Betzabe Uribe;Ejecutivo;;NOTA: No se podrá emitir Factura sin previa Recepción Conforme de la OC./ La factura debe indicar N° de OC asociada. Enviar los  documentos mercantiles en archivo xlms y pdf al correo dipresrecepcion@custodium.com.
