CodigoOC;NombreOC;CodigoEstado;EstadoOC;CodigoLicitacion;TipoOC;TipoMoneda;Financiamiento;FormaPago;TipoDespacho;Pais;FechaCreacion;FechaEnvio;FechaAceptacion;FechaCancelacion;FechaUltimaModificacion;PromedioCalificacion;CantidadEvaluacion;TotalNeto;PorcentajeIva;Impuestos;TotalBruto;C_CodigoUnidad;C_Unidad;C_RutUnidad;C_Actividad;C_Direccion;C_Comuna;C_Region;C_Contacto;C_Cargo;C_Email;P_Codigo;P_Nombre;P_Rut;P_Actividad;P_Direccion;P_Comuna;P_Region;P_Contacto;P_Cargo;P_Email;DescripcionOC
1057532-4890-SE25;CC-DCR/Informes EKG Red Urgencia Osorno/Julio 2025;12;Recepción Conforme;1057532-88-LE24;SE;CLP;;2;22;CL;2025-08-14T08:54:39.31;2025-08-14T11:14:51.497;2025-08-14T15:51:28.997;;2025-08-14T11:11:00;4.9;4;965250.0;0.0;0.0;965250.0;1057532;Bienes y Servicios;61.607.600-0;Servicio Público;Av. Juan Mackenna N°825, Edificio Plaza Sur;* ;Región de los Lagos ;Daniela Cona Rios;ADMINISTRATIVO;;66175;INTERNATIONAL TELEMEDICAL SYSTEMS CHILE SPA;96.995.590-3;VENTA AL POR MAYOR DE OTROS PRODUCTOS N.C.P.| ALQU;Apoquindo N° 2929;Las Condes;Región Metropolitana de Santiago;Evelyn  Alfaro;Jefe de Licitaciones ;;L.P. ID 1057532-88-LE24 “SERVICIO DE INFORMES DE TELEELECTROCARDIOGRAFÍA A DISTANCIA PARA 12 ESTABLECIMIENTOS DE LA RED DE URGENCIA DE LA PROVINCIA DE OSORNO 2025” (RES EXENTA N°17565/10.12.2024)/De acuerdo a solicitud emisión de O/C. de fecha 11.08.2025.    Nota: No se podrá emitir factura sin previa recepción conforme de O/C. La factura debe indicar el número de O/C asociada. Enviar factura en archivo xlms y pdf al correo dipresrecepcion@custodium.com.
1057532-4934-SE25;CC-DCR/Servicio Plagas/COSAM Rahue/Julio 2025;6;Aceptada;1057532-84-LE23;SE;CLP;;2;7;CL;2025-08-22T09:56:12.2;2025-08-22T12:11:53.98;2025-08-22T13:27:44.01;;2025-08-22T11:00:00;0.0;0;38000.0;19.0;7220.0;45220.0;1057532;Bienes y Servicios;61.607.600-0;Servicio Público;Av. Juan Mackenna N°825, Edificio Plaza Sur;Osorno;Región de los Lagos ;Daniela Cona Rios;ADMINISTRATIVO;;1497623;QUARTO CONSULTORES Y SERVICIOS  LIMITADA;76.596.219-6;ASESORIAS EMPRESARIALES;ELEUTERIO RAMIREZ OF 300;Osorno;Región de los Lagos ;MAURICIO ALEJANDRO  PACHECO MUÑOZ;OSORNO;;NOTA:NO SE PODRA EMITIR FACTURA SIN PREVIA RECEPCION CONFORME A OC / FACTURA DEBE SEÑALAR OC ASOCIADA / SE DEBEN ENVIAR DOCUMENTOS MERCANTILES EN ARCHIVO XLMS O PDF AL SIGUIENTE CORREO, dipresrecepcion@custodium.com
1057532-4932-SE25;CC-DCR/Servicio Plagas/PRAIS/Julio 2025;6;Aceptada;1057532-84-LE23;SE;CLP;;2;7;CL;2025-08-22T09:54:54.42;2025-08-22T12:11:43.893;2025-08-22T13:26:49.887;;2025-08-22T10:58:00;0.0;0;38000.0;19.0;7220.0;45220.0;1057532;Bienes y Servicios;61.607.600-0;Servicio Público;Av. Juan Mackenna N°825, Edificio Plaza Sur;Osorno;Región de los Lagos ;Daniela Cona Rios;ADMINISTRATIVO;;1497623;QUARTO CONSULTORES Y SERVICIOS  LIMITADA;76.596.219-6;ASESORIAS EMPRESARIALES;ELEUTERIO RAMIREZ OF 300;Osorno;Región de los Lagos ;MAURICIO ALEJANDRO  PACHECO MUÑOZ;OSORNO;;NOTA:NO SE PODRA EMITIR FACTURA SIN PREVIA RECEPCION CONFORME A OC / FACTURA DEBE SEÑALAR OC ASOCIADA / SE DEBEN ENVIAR DOCUMENTOS MERCANTILES EN ARCHIVO XLMS O PDF AL SIGUIENTE CORREO, dipresrecepcion@custodium.com
1057532-4848-TD25;Orden de Compra generada por Trato Directo ID 1057532-2-FTD25;12;Recepción Conforme;;TD;CLP;;2;12;Other;2025-08-06T18:11:32;2025-08-07T10:20:17.803;2025-08-07T11:17:56.27;;2025-08-06T18:19:00;0.0;0;633525.0;19.0;120370.0;753894.0;1057532;Bienes y Servicios;61.607.600-0;Servicio Público;;Osorno;Región de los Lagos ;Daniela Cona Rios;ADMINISTRATIVO;;33151;BIOSUB LTDA.;78.662.650-1;VENTA AL POR MENOR DE OTROS PRODUCTOS EN PEQUENOS ALMACENES NO ESPECIA| COMERCIO AL POR MENOR DE ARMERIAS, ARTICULOS DE CAZA Y PESCA| OTROS SERVICIOS DE TELECOMUNICACIONES N.C.P.| ALQUILER DE AUTOS Y CAMIONETAS SIN CHOFER;M. RODRIGUEZ N° 245/A;Putre;Región de los Lagos ;Aram Mutis W. Aram Mutis W.;DUEÑO;;SOPORTE Y MANTENIMIENTO SISTEMA DE REPETICIÓN VHF SERVICIO DE SALUD OSORNO (SITIO VOLCAN OSORNO Y HOSPITAL BASE SAN JOSÉ OSORNO), POR PERIODO DE 2 AÑOS.
1057532-4931-SE25;CC-DCR/Servicio Plagas/Kümelen/Julio 2025;6;Aceptada;1057532-84-LE23;SE;CLP;;2;22;CL;2025-08-22T09:54:32.85;2025-08-22T12:11:38.393;2025-08-22T13:26:29.28;;2025-08-22T10:56:00;0.0;0;38000.0;19.0;7220.0;45220.0;1057532;Bienes y Servicios;61.607.600-0;Servicio Público;Av. Juan Mackenna N°825, Edificio Plaza Sur;Osorno;Región de los Lagos ;Daniela Cona Rios;ADMINISTRATIVO;;1497623;QUARTO CONSULTORES Y SERVICIOS  LIMITADA;76.596.219-6;ASESORIAS EMPRESARIALES;ELEUTERIO RAMIREZ OF 300;Osorno;Región de los Lagos ;MAURICIO ALEJANDRO  PACHECO MUÑOZ;OSORNO;;NOTA:NO SE PODRA EMITIR FACTURA SIN PREVIA RECEPCION CONFORME A OC / FACTURA DEBE SEÑALAR OC ASOCIADA / SE DEBEN ENVIAR DOCUMENTOS MERCANTILES EN ARCHIVO XLMS O PDF AL SIGUIENTE CORREO, dipresrecepcion@custodium.com
1057532-4770-AG25;F3-134-AVP//Adquisición de Insumos de aseo para usuarios con enfermedad o infección de tuberculosis latente//DAP;12;Recepción Conforme;;AG;CLP;;2;7;Other;2025-07-22T10:24:30.943;2025-07-22T12:35:22.03;2025-07-23T07:34:23.743;;2025-07-22T10:59:00;0.0;0;1552560.0;19.0;294986.0;1847546.0;1057532;Bienes y Servicios;61.607.600-0;Servicio Público;;Osorno;Región de los Lagos ;Alicia Vidal Paredes;Comprador Administrativo;;1814575;PAPELES AUSTRAL SPA;77.404.653-4;VENTA AL POR MAYOR DE OTROS ENSERES DOMESTICOS N.C.P.;LA ISLA LONTUE N° No hay Dato;Sagrada Familia;Región del Maule ;Marcos Alejandro Díaz Freude;Sub Gerente de Negocio;;Orden de Compra codigo: 1057532-4770-AG25 dirigida a PAPELES AUSTRAL SPA//Orden de Compra generada por invitación a compra ágil: 1057532-514-COT25//NOTA: NO SE PODRÁ EMITIR FACTURA SIN PREVIA RECEPCIÓN CONFORME DE O/C. //LA FACTURA DEBE INDICAR EL NÚMERO DE O/C ASOCIADA. DEBERAN: ENVIAR LOS DOCUMENTOS MERCANTILES EN ARCHIVO XLMS Y PDF AL CORREO dipresrecepcion@custodium.com
1057532-4904-AG25;F2-236-NAM / JUEGO DIDACTICOS Y MODELO ANATOMICO CORAZÓN / Orden de Compra generada por invitación a compra ágil: 1057532-537-COT25;9;Cancelada;;AG;CLP;;2;7;Other;2025-08-18T16:15:42.973;2025-08-19T09:19:39.173;;2025-08-22T15:45:46.373;2025-08-18T16:21:00;0.0;0;146303.0;19.0;27798.0;174101.0;1057532;Bienes y Servicios;61.607.600-0;Servicio Público;;Osorno;Región de los Lagos ;NICOLAS ASENCIO MOREIRA;COMPRADOR;;1825305;INFORMATICA GABRIELLE BEJAS E.I.R.L.;77.593.236-8;VENTA AL POR MENOR DE COMPUTADORES, EQUIPO PERIFERICO, PROGRAMAS INFOR;6 MEDIO ORIENTE 280 N° No hay Dato;Viña del Mar;Región de Valparaíso ;GABRIELLE JELITZE BEJAS LOMBANO;;;F2-236-NAM / JUEGO DIDACTICOS Y MODELO ANATOMICO CORAZÓN  Orden de Compra codigo: 1057532-4904-AG25 dirigida a SOMETHINGS ING SPA    Nota:   No se podrá emitir factura sin previa recepción conforme de O/C.   La factura debe indicar el número de O/C asociada.   Enviar factura en archivo xlms y pdf al correo dipresrecepcion@custodium.com.    Al envio:  Enviar con guía de despacho, para la recepción conforme.
1057532-4929-SE25;CC-DCR/Servicio Plagas/DSSO/Julio 2025;6;Aceptada;1057532-84-LE23;SE;CLP;;2;7;CL;2025-08-22T09:54:00.703;2025-08-22T12:11:26.407;2025-08-22T13:24:50.793;;2025-08-22T10:50:00;0.0;0;76000.0;19.0;14440.0;90440.0;1057532;Bienes y Servicios;61.607.600-0;Servicio Público;Av. Juan Mackenna N°825, Edificio Plaza Sur;Osorno;Región de los Lagos ;Daniela Cona Rios;ADMINISTRATIVO;;1497623;QUARTO CONSULTORES Y SERVICIOS  LIMITADA;76.596.219-6;ASESORIAS EMPRESARIALES;ELEUTERIO RAMIREZ OF 300;Osorno;Región de los Lagos ;MAURICIO ALEJANDRO  PACHECO MUÑOZ;OSORNO;;NOTA:NO SE PODRA EMITIR FACTURA SIN PREVIA RECEPCION CONFORME A OC / FACTURA DEBE SEÑALAR OC ASOCIADA / SE DEBEN ENVIAR DOCUMENTOS MERCANTILES EN ARCHIVO XLMS O PDF AL SIGUIENTE CORREO, dipresrecepcion@custodium.com
1057532-4933-SE25;CC-DCR/Servicio Plagas/COSAM Oriente/Julio 2025;6;Aceptada;1057532-84-LE23;SE;CLP;;2;7;CL;2025-08-22T09:55:55.973;2025-08-22T12:11:49.103;2025-08-22T13:27:10.567;;2025-08-22T10:59:00;0.0;0;38000.0;19.0;7220.0;45220.0;1057532;Bienes y Servicios;61.607.600-0;Servicio Público;Av. Juan Mackenna N°825, Edificio Plaza Sur;Osorno;Región de los Lagos ;Daniela Cona Rios;ADMINISTRATIVO;;1497623;QUARTO CONSULTORES Y SERVICIOS  LIMITADA;76.596.219-6;ASESORIAS EMPRESARIALES;ELEUTERIO RAMIREZ OF 300;Osorno;Región de los Lagos ;MAURICIO ALEJANDRO  PACHECO MUÑOZ;OSORNO;;NOTA:NO SE PODRA EMITIR FACTURA SIN PREVIA RECEPCION CONFORME A OC / FACTURA DEBE SEÑALAR OC ASOCIADA / SE DEBEN ENVIAR DOCUMENTOS MERCANTILES EN ARCHIVO XLMS O PDF AL SIGUIENTE CORREO, dipresrecepcion@custodium.com
1057922-38-SE25;F5-004-BMC-ADQUISICION LAMPARA QUIRURGICA Y MESA QUIRURGICA-HABILITACION ANGIOGRAFO HOSPITAL BASE SAN JOSE DE OSORNO;12;Recepción Conforme;1057922-4-LP25;SE;CLP;2546;2;7;CL;2025-06-10T11:13:09.357;2025-06-12T17:27:43.55;2025-06-16T12:36:26.993;;2025-06-12T17:26:00;3.2;3;65116000.0;19.0;12372040.0;77488040.0;1057922;Activos Fijos;61.607.600-0;Servicio Público;Avda. Mackenna Nº 825 ;Osorno;Región de los Lagos ;Bastian Miranda Coronado;PROFESIONAL;;35501;RUDOLF CHILE S A;96.924.310-5;VENTAS AL POR MENOR DE OTROS PRODUCTOS EN ALMACENE;Eliodoro Yañez Nº  2350 Providencia;Providencia;Región Metropolitana de Santiago;Mariana Muñoz Calderón;Jefe Plataforma Comercial;;F5-004-SUB.DPTO. DE INVERSIONES DE EQUIPOS Y EQUIPAMIENTO  ADQUISICIÓN DE EQUIPOS DE PABELLÓN HBSJO DESDE 1057922-4-LP25.  ORDEN DE COMPRA DESDE 1057922-4-LP25.  NOTA: No se podrá emitir Factura sin previa Recepción Conforme de la OC./ La factura debe indicar N° de OC asociada. Enviar los documentos mercantiles en archivo xlms y pdf al correo dipresrecepcion@custodium.com./ El o los documentos tributarios, deberán contener la información que permita tener datos de trazabilidad de los dispositivos médicos como por ejemplo N° de lote/serie, fecha de vencimiento, según lo establecido en la Norma Técnica 226.  Dirección de Despacho: Hospital Base San José de Osorno ubicado en Dr. Guillermo Bühler #1765, Osorno. Para el despacho contactar con D. Jaime Pereira al Fono (+56) 642336275
