CodigoOC;NombreOC;CodigoEstado;EstadoOC;CodigoLicitacion;TipoOC;TipoMoneda;Financiamiento;FormaPago;TipoDespacho;Pais;FechaCreacion;FechaEnvio;FechaAceptacion;FechaCancelacion;FechaUltimaModificacion;PromedioCalificacion;CantidadEvaluacion;TotalNeto;PorcentajeIva;Impuestos;TotalBruto;C_CodigoUnidad;C_Unidad;C_RutUnidad;C_Actividad;C_Direccion;C_Comuna;C_Region;C_Contacto;C_Cargo;C_Email;P_Codigo;P_Nombre;P_Rut;P_Actividad;P_Direccion;P_Comuna;P_Region;P_Contacto;P_Cargo;P_Email;DescripcionOC
1057532-4323-AG25;F1-147-RUA/Contenedores SAFU;12;Recepción Conforme;;AG;CLP;;2;7;Other;2025-05-07T14:48:05.267;2025-05-08T08:10:11.137;2025-05-09T06:44:59.64;;2025-05-08T08:10:00;4.923076923076923;13;207900.0;19.0;39501.0;247401.0;1057532;Bienes y Servicios;61.607.600-0;Servicio Público;;Osorno;Región de los Lagos ;Rubén Uribe;Administrativo;;1297160;COMERCIALIZADORA VICTOR GONZALEZ EIRL;76.210.028-2;VENTA AL POR MENOR EN EMPRESAS DE VENTA A DISTANCIA VIA TELEFONICA| VENTA AL POR MENOR EN EMPRESAS DE VENTA A DISTANCIA VIA INTERNET, COME;Lago General Carrera 64;Pudahuel;Región Metropolitana de Santiago;Victor Rene Gonzalez Nuñez;Santiago;;NOTA:NO SE PODRA EMITIR FACTURA SIN PREVIA RECEPCION CONFORME A OC / FACTURA DEBE SEÑALAR OC ASOCIADA / SE DEBEN ENVIAR DOCUMENTOS MERCANTILES EN ARCHIVO XLMS O PDF AL SIGUIENTE CORREO, dipresrecepcion@custodium.com
1057532-4199-SE25;CC-JOA/Arriendo de Catres Clínicos / Cuota 6 de 12;12;Recepción Conforme;1057532-69-LE24;SE;CLP;;2;22;CL;2025-04-21T09:31:28.523;2025-04-21T17:13:14.677;2025-04-22T12:23:19.893;;2025-04-21T10:27:00;4.109090909090909;33;2224074.0;19.0;422574.0;2646648.0;1057532;Bienes y Servicios;61.607.600-0;Servicio Público;Av. Juan Mackenna N°825, Edificio Plaza Sur;Osorno;Región de los Lagos ;JACQUELINE OYARZUN ALVAREZ;Comprador administrativo;;39998;DROGUERIA HOFMANN SAC;92.288.000-k;VENTA AL POR MAYOR DE PRODUCTOS QUIMICOS| VENTA AL;LOS GOBELINOS N° 2507;Renca;Región Metropolitana de Santiago;CLAUDIA ZAMORANO;LICITACIONES;;L.P. ID 1057532-69-LE24.  CONVENIO DE ARRIENDO DE 8 CATRES CLINICOS PARA SERVICIO   DE SALUD OSORNO, 12 MESES//De acuerdo a correo electrónico de solicitud emisión de O/C. de fecha 17.04.2025.   NOTA: No se podrá emitir Factura sin previa Recepción Conforme de la OC./ La factura debe indicar N° de OC asociada. Enviar los documentos mercantiles en archivo xlms y pdf al correo dipresrecepcion@custodium.com
1057532-4358-SE25;CC-DCR/Convenio EKG PRAIS/Abril 2025;12;Recepción Conforme;1057532-105-LR23;SE;CLP;;2;7;CL;2025-05-14T10:07:55.307;2025-05-14T10:27:47.413;2025-05-15T12:23:12.883;;2025-05-14T10:17:00;0.0;0;16415.0;0.0;0.0;16415.0;1057532;Bienes y Servicios;61.607.600-0;Servicio Público;Av. Juan Mackenna N°825, Edificio Plaza Sur;* ;Región de los Lagos ;Daniela Cona Rios;ADMINISTRATIVO;;1150223;INSTITUTO DE SALUD Y TECNOLOGIA DE CHILE LIMITADA;76.077.047-7;OTROS PROFESIONALES DE LA SALUD| OTRAS ACTIVIDADES;Diagonal Paraguay 481, Oficina 48;Santiago Centro;Región Metropolitana de Santiago;Cristian Vidal;Jefe Post venta y Soporte;;ID 1057532-105-LR23 CONVENIO SERVICIOS ARRIENDO E INFORMES TELE ELECTROCARDIOGRAFIA A DISTANCIAS PARA LOS ESTABLECIMIENTOS DE SALUD DE LA RED DE APS DE LA PROVINCIA DE OSORNO AÑO 2024-2025.//Correo electrónico de solicitud emisión de O/C.  Nota: No se podrá emitir factura sin previa recepción conforme de O/C. La factura debe indicar el Número de O/C asociada, de acuerdo Ley 20.727 de Enero del 2014.  Enviar los documentos mercantiles en archivo xlms y pdf al correo dipresrecepcion@custodium.com
1057532-4355-SE25;CC-DCR//Serv. de Movilización Funcionarios CDR Kumelen/Abril 2025;12;Recepción Conforme;1057532-81-LQ24;SE;CLP;;2;22;CL;2025-05-13T16:28:40.78;2025-05-13T17:26:21.06;2025-05-14T12:46:09.217;;2025-05-13T16:34:00;0.0;0;3370500.0;0.0;0.0;3370500.0;1057532;Bienes y Servicios;61.607.600-0;Servicio Público;Av. Juan Mackenna N°825, Edificio Plaza Sur;* ;Región de los Lagos ;Daniela Cona Rios;ADMINISTRATIVO;;62282;SOC COMERCIAL OASIS LIMITADA;79.554.260-4;SERVICIOS DE TRANSPORTE A TURISTAS| AGENCIAS Y OR;OHiggins # 779;Osorno;Región de los Lagos ;Luis R. Costa Bahamonde Luis R. Costa Bahamonde;Representante Legal;;CONVENIO MOVILIZACION DE DISPOSITIVOS DSSO DESDE 1057532-81-LQ24//OC MARZO 2025, SERVICIOS DE MOVILIZACIÓN CDR KÜMELEN LP 10575323-81-LQ24, RE_17366/2024 APRUEBA CONTRATO. NOTA: NO SE PODRÁ EMITIR FACTURA SIN PREVIA RECEPCIÓN CONFORME DE O/C. //LA FACTURA DEBE INDICAR EL NÚMERO DE O/C ASOCIADA. DEBERAN: ENVIAR LOS DOCUMENTOS MERCANTILES EN ARCHIVO XLMS Y PDF AL CORREO dipresrecepcion@custodium.com
1057532-4348-SE25;CC-DCR/3 cupos R. Protegida R. M/Abril 2025;12;Recepción Conforme;1057532-108-LP24;SE;CLP;;2;22;CL;2025-05-12T14:34:14.427;2025-05-12T14:41:34.333;2025-05-19T16:26:58.367;;2025-05-12T14:39:00;0.0;0;3323250.0;0.0;0.0;3323250.0;1057532;Bienes y Servicios;61.607.600-0;Servicio Público;Av. Juan Mackenna N°825, Edificio Plaza Sur;* ;Región de los Lagos ;Daniela Cona Rios;ADMINISTRATIVO;;77120;SOC CLINICA SANTA ELENA LIMITADA;79.975.310-3;HOSPITALES Y CLINICAS;Miguel Angel 02861;La Pintana;Región Metropolitana de Santiago;Juan Arce Pinto  ;Administrador;;F3-123/SUB. DPTO. GESTION CLINICA Y ADMINISTRATIVA  3 CUPOS RESIDENCIA PROTEGIDA R. METROPOLITANA SSO DESDE 1057532-108-LP24.   Nota: No se podrá emitir factura sin previa recepción conforme de O/C. La factura debe indicar el número de O/C asociada. Enviar factura en archivo xlms y pdf al correo dipresrecepcion@custodium.com
1057532-25-AG25;Orden de Compra generada por invitación a compra ágil: 1057532-895-COT24;12;Recepción Conforme;;AG;CLP;;2;7;Other;2025-01-08T11:26:44.977;2025-01-08T12:22:47.69;2025-01-08T18:36:16.88;;2025-01-08T12:21:00;0.0;0;1933500.0;19.0;367365.0;2300865.0;1057532;Bienes y Servicios;61.607.600-0;Servicio Público;;Osorno;Región de los Lagos ;Rubén Uribe;Administrativo;;1736289;"BARRÍA &amp; MEDINA TRANSPORTES LIMITADA";77.172.073-0;SERVICIOS DE TRANSPORTE DE ESCOLARES;Del Salvador 587;Puerto Varas;Región de los Lagos ; ;;;NOTA:NO SE PODRA EMITIR FACTURA SIN PREVIA RECEPCION CONFORME A OC / FACTURA DEBE SEÑALAR OC ASOCIADA / SE DEBEN ENVIAR DOCUMENTOS MERCANTILES EN ARCHIVO XLMS O PDF AL SIGUIENTE CORREO, dipresrecepcion@custodium.com
1077241-46-AG25;F1-105-AVP/INSUMOS PARA DESARROLLAR EL TALLER DE B;12;Recepción Conforme;;AG;CLP;;2;7;CL;2025-04-25T11:55:39.09;2025-04-30T11:22:35.827;2025-04-30T13:26:02.483;;2025-04-30T11:15:00;0.0;0;331500.0;19.0;62985.0;394485.0;1077241;Administración de Fondos;61.607.600-0;Servicio Público;Av. Juan Mackenna N°825, Edificio Plaza Sur;Osorno;Región de los Lagos ;Alicia Vidal Paredes;Comprador Administrativo;;1971939;COMERCIAL MAT'S SPA;77.862.254-8;VENTA AL POR MAYOR DE OTROS ENSERES DOMESTICOS N.C.P.;LOS CARRERA 1191 LC 1187;Osorno;Región de los Lagos ; ;;;Orden de Compra codigo: 1057532-4245-AG25 dirigida a COMERCIAL MAT'S SPA//Orden de Compra generada por invitación a compra ágil: 1057532-265-COT25//NOTA: NO SE PODRÁ EMITIR FACTURA SIN PREVIA RECEPCIÓN CONFORME DE O/C. //LA FACTURA DEBE INDICAR EL NÚMERO DE O/C ASOCIADA. DEBERAN: ENVIAR LOS DOCUMENTOS MERCANTILES EN ARCHIVO XLMS Y PDF AL CORREO dipresrecepcion@custodium.com
1057532-4262-AG25;F1-158-MAR Orden de Compra generada por invitación a compra ágil: 1057532-285-COT25;12;Recepción Conforme;;AG;CLP;;2;7;Other;2025-04-28T14:09:53.243;2025-04-28T14:48:20.753;2025-04-28T14:59:54.907;;2025-04-28T14:18:00;0.0;0;332240.0;19.0;63126.0;395366.0;1057532;Bienes y Servicios;61.607.600-0;Servicio Público;;Osorno;Región de los Lagos ;Miguel Aro;Administrativo;;1971939;COMERCIAL MAT'S SPA;77.862.254-8;VENTA AL POR MAYOR DE OTROS ENSERES DOMESTICOS N.C.P.;LOS CARRERA 1191 LC 1187;Osorno;Región de los Lagos ; ;;;Orden de Compra codigo: 1057532-4262-AG25 dirigida a COMERCIAL MAT'S SPA  -NOTA: No se podrá emitir factura sin previa recepción conforme de O/C. La factura debe indicar el Número de O/C asociada.  Enviar los documentos mercantiles en archivo xlms y pdf al correo dipresrecepcion@custodium.com.  FOLIO N° 158 / DAP.
1057532-2101-AG25;F1-038//ADQUISICION DE INSUMOS DE TERAPIA PARA ACTIVIDAD COSAM ORIENTE;12;Recepción Conforme;;AG;CLP;;2;7;Other;2025-03-06T16:18:00.35;2025-03-07T15:11:18.293;2025-03-10T10:03:27.67;;2025-03-06T16:38:00;5.0;1;157000.0;19.0;29830.0;186830.0;1057532;Bienes y Servicios;61.607.600-0;Servicio Público;;Osorno;Región de los Lagos ;Ivan Vargas Ojeda;Comprador Administrativo;;235736;Aula Editores;76.591.500-7;VENTA AL POR MAYOR DE LIBROS| VENTA AL POR MENOR DE OTROS PRODUCTOS EN PEQUENOS ALMACENES NO ESPECIA;AV.FCO BILBAO Nº 2818;Providencia;Región Metropolitana de Santiago;eduardo albornoz;gerente general;;FSC N° 38  COSAM ORIENTE  Orden de Compra código: 1057532-2101-AG25 dirigida a AULA EDITORES S.A, Orden de Compra generada por invitación a compra ágil: 1057532-64-COT25. . Nota: No se podrá emitir factura sin previa recepción conforme de O/C. La factura debe  indicar el Número de O/C asociada, de acuerdo Ley 20.727 de Enero del 2014.  Enviar los documentos mercantiles en archivo xlms y pdf al correo dipresrecepcion@custodium.com
1057922-19-AG25;F5-004-IVO-ADQUISICION SET CONTENEDORES 45 L-HABILITACIÓN DE PABELLÓN GINECO-OBSTÉTRICO HBSJO.;12;Recepción Conforme;;AG;CLP;1937;2;7;Other;2025-05-08T11:27:30.907;2025-05-08T14:47:31.957;2025-05-20T11:00:56.337;;2025-05-20T11:01:00;5.0;1;93500.0;19.0;17765.0;111265.0;1057922;Activos Fijos;61.607.600-0;Servicio Público;;Osorno;Región de los Lagos ;Bastian Miranda Coronado;PROFESIONAL;;1393143;COMERCIALIZADORA DE PRODUCTOS SUSTENTABLES LIMITADA;76.307.901-5;VENTA AL POR MAYOR NO ESPECIALIZADA;Del Inca N° 4622;Las Condes;Región Metropolitana de Santiago;Pamela Urrutia Briones ;Rep. Ventas;;F5-004-SUB. DPTO. DE INVERSIONES DE EQUIPOS Y EQUIPAMIENTO  Orden de Compra código: 1057922-19-AG25 dirigida a COMERCIALIZADORA DE PRODUCTOS SUSTENTABLES LIMITADA.  CODIGO BIP:40005076  Orden de Compra generada por invitación a compra ágil: 1057922-32-COT25.  Nota: No se podrá emitir factura sin previa recepción conforme de O/C. La factura debe indicar el número de O/C asociada. Enviar factura  en archivo xlms y pdf al correo dipresrecepcion@custodium.com.
