CodigoOC;NombreOC;CodigoEstado;EstadoOC;CodigoLicitacion;TipoOC;TipoMoneda;Financiamiento;FormaPago;TipoDespacho;Pais;FechaCreacion;FechaEnvio;FechaAceptacion;FechaCancelacion;FechaUltimaModificacion;PromedioCalificacion;CantidadEvaluacion;TotalNeto;PorcentajeIva;Impuestos;TotalBruto;C_CodigoUnidad;C_Unidad;C_RutUnidad;C_Actividad;C_Direccion;C_Comuna;C_Region;C_Contacto;C_Cargo;C_Email;P_Codigo;P_Nombre;P_Rut;P_Actividad;P_Direccion;P_Comuna;P_Region;P_Contacto;P_Cargo;P_Email;DescripcionOC
1057532-4700-SE25;CC-DCR/Conv. Suministro Ayudas Técnicas año 2025;12;Recepción Conforme;;SE;CLP;;2;7;CL;2025-07-10T15:32:44.307;2025-07-11T10:36:48.873;2025-07-14T12:21:44.84;;2025-07-10T15:40:00;5.0;6;1492000.0;19.0;283480.0;1775480.0;1057532;Bienes y Servicios;61.607.600-0;Servicio Público;Av. Juan Mackenna N°825, Edificio Plaza Sur;Osorno;Región de los Lagos ;Daniela Cona Rios;ADMINISTRATIVO;;65382;BLUNDING S.A.;79.744.580-0;FABRICACION DE EQUIPO MEDICO Y QUIRURGICO, Y DE AP;LAS DALIAS N° 2465;Macul;Región Metropolitana de Santiago;Maria teresa Gatica  anguita;Encargada Portal Mercado Público;;Convenio de Suministro de Ayudas Técnicas Ges, año 2025” proveniente de la Gran Compra ID N°73259 asociada al Convenio Marco “Insumos y Dispositivos Médicos”, ID 2239-13-LR21. De acuerdo a solicitud emisión de O/C. del 09.07.2025.    DESPACHO: Av. Manuel Rodríguez 759, Osorno.  Contacto Q.F. Leonor Araneda A., Director Técnico Droguería, Fono 64-2-335651. Lunes a jueves entre las 08:00 a 12:30 hrs. y de 14:00 hrs. a 16:30 y Viernes de 08:00 hrs. a 12:30 hrs. y de 14:00 hrs. a 15:30 hrs.
1057532-4676-AG25;F1-272-NAM / 16 DINAMÓMETROS / ARTICULACIÓN DE LA RED / Orden de Compra generada por invitación a compra ágil: 1057532-453-COT25;12;Recepción Conforme;;AG;CLP;;2;7;Other;2025-07-04T11:45:45.69;2025-07-04T12:30:16.207;2025-07-07T16:44:06.973;;2025-07-04T11:49:00;3.6666666666666665;3;313600.0;19.0;59584.0;373184.0;1057532;Bienes y Servicios;61.607.600-0;Servicio Público;;Osorno;Región de los Lagos ;NICOLAS ASENCIO MOREIRA;COMPRADOR;;1290339;FISIOMED LIMITADA;76.184.288-9;Venta equipos Kinesiología & Rehabilitación física;GENERAL DEL CANTO 105, OF 602;Providencia;Región Metropolitana de Santiago;KEVIN HANSSENS;Kinesiólogo ventas Mercadopúblico;;F1-272-NAM / 16 DINAMÓMETROS / ARTICULACIÓN DE LA RED /   Orden de Compra codigo: 1057532-4676-AG25 dirigida a FISIOMED LIMITADA    Justificación selección de cotización menos económica: Proveedor más economico, cometa que sufrio problemas de stock    Nota:   No se podrá emitir factura sin previa recepción conforme de O/C.   La factura debe indicar el número de O/C asociada.   Enviar factura en archivo xlms y pdf al correo dipresrecepcion@custodium.com.    Al envio:  Enviar con guía de despacho, para la recepción conforme.
1077241-76-AG25;F1-283-VMA-ADQUISICIÓN DE ARTICULOS DE ALIMENTACION-SSO;12;Recepción Conforme;;AG;CLP;;2;7;Other;2025-07-08T09:44:33.43;2025-07-08T15:25:37.483;2025-07-08T21:07:01.413;;2025-07-15T10:30:00;0.0;0;187050.0;19.0;35540.0;222590.0;1077241;Administración de Fondos;61.607.600-0;Servicio Público;;Osorno;Región de los Lagos ;Verónica Aracely Márquez Aguila;Comprador;;1971939;COMERCIAL MAT'S SPA;77.862.254-8;VENTA AL POR MAYOR DE OTROS ENSERES DOMESTICOS N.C.P.;LOS CARRERA 1191 LC 1187;Osorno;Región de los Lagos ; ;;;F1-283-VMA/DEPARTAMENTO ARTICULACIÓN DE LA RED ASISTENCIAL  Orden de Compra codigo: 1077241-76-AG25 dirigida a COMERCIAL MAT'S SPA.  Orden de compra generada por invitación a compra ágil 1077241-67-COT25.  NOTA: NO SE PODRÁ EMITIR FACTURA SIN PREVIA RECEPCIÓN CONFORME DE O/C. LA FACTURA DEBE INDICAR EL NÚMERO DE O/C ASOCIADA.  ENVIAR LOS DOCUMENTOS MERCANTILES EN ARCHIVO XLMS Y PDF AL CORREO DIPRESRECEPCION@CUSTODIUM.COM
1057532-4715-SE25;CC-DCR/Convenio Kit POC/Insumos HFSLKMM;12;Recepción Conforme;1057532-48-LP24;SE;CLP;;2;22;CL;2025-07-14T11:10:57.3;2025-07-14T11:57:08.123;2025-07-14T12:10:56.413;;2025-07-14T11:16:00;3.0;1;780000.0;19.0;148200.0;928200.0;1057532;Bienes y Servicios;61.607.600-0;Servicio Público;Av. Juan Mackenna N°825, Edificio Plaza Sur;Osorno;Región de los Lagos ;Daniela Cona Rios;ADMINISTRATIVO;;1030533;ALATHEIA MEDICAL SPA;76.036.479-7;VENTA AL POR MAYOR NO ESPECIALIZADA| OTRAS ACTIVID;AV DEL VALLE NORTE 945 OF 5610;Huechuraba;Región Metropolitana de Santiago;RUBEN EDUARDO KRAMARENKO CUETO;GERENTE GENERAL;;L.P. 1057532-48-LP24 CONVENIO DE SUMINISTRO DE KIT POINT OF CARE (POC) Y KIT DE ANALISIS DE GASES SANGUINEOS, CON ARRIENDO DE EQUIPO, SERVICIO DE SALUD OSORNO//Correo solicitud emisión de O/C. de fecha 10.07.2025.    DIRECCION DE DESPACHO: HOSPITAL FUTA SRÜKA LAWENCHE KUNKO MAPU MO   Misión San Juan S/N, comuna San Juan de La Costa
1057532-4574-SE25;CC-DCR/Convenio Suministro de Ayudas Técnicas/G.C. 73259;12;Recepción Conforme;;SE;CLP;;2;7;CL;2025-06-18T15:40:15.613;2025-06-18T16:55:27.93;2025-06-23T12:13:12.373;;2025-06-18T15:58:00;5.0;1;860000.0;19.0;163400.0;1023400.0;1057532;Bienes y Servicios;61.607.600-0;Servicio Público;Av. Juan Mackenna N°825, Edificio Plaza Sur;Osorno;Región de los Lagos ;Daniela Cona Rios;ADMINISTRATIVO;;1208945;BLUEMEDICAL SPA;76.116.604-2;REPARACION DE EQUIPO MEDICO Y QUIRURGICO, Y DE APA;Estoril 50, oficina 1003;Las Condes;Región Metropolitana de Santiago;Diego Ignacio Campaña Ramos;Gerente General;;Gran Compra ID:73259 - Convenio de suministro de ayudas técnicas GES para año 2025/Solicitud de emisión de O/C. del 18.06.2025.    Nota: No se podrá emitir factura sin previa recepción conforme de O/C. La factura debe indicar el Número de O/C asociada, de acuerdo Ley 20.727 de Enero del 2014.  Enviar los documentos mercantiles en archivo xlms y pdf al correo  dipresrecepcion@custodium.com    DESPACHAR A: Av. Manuel Rodríguez 759, Osorno. Contacto Q.F. Leonor Araneda A., Director Técnico Droguería, Fono 64-2-335651.  Lunes a jueves entre las 08:00 a 12:30 hrs. y de 14:00 hrs. a 16:30 hrs. y Viernes de 08:00 hrs. a 12:30 hrs. y de 14:00 hrs. a 15:30 hrs
1077241-79-AG25;F1-285-NAM / TERMOLAMINADORA / ARTICULACIÓN DE LA RED / Orden de Compra generada por invitación a compra ágil: 1077241-72-COT25;12;Recepción Conforme;;AG;CLP;;2;7;Other;2025-07-14T15:38:33.517;2025-07-14T17:06:49.26;2025-07-15T13:42:47.233;;2025-07-14T15:43:00;0.0;0;24500.0;19.0;4655.0;29155.0;1077241;Administración de Fondos;61.607.600-0;Servicio Público;;Osorno;Región de los Lagos ;NICOLAS ASENCIO MOREIRA;COMPRADOR;;1893695;AASHOPPING SPA;77.367.461-2;OTRAS ACTIVIDADES DE VENTA AL POR MENOR EN COMERCIOS NO ESPECIALIZADOS;TEATINOS 371, DEPARTAMENTO 511;Santiago;Región Metropolitana de Santiago; ;;;F1-285-NAM / TERMOLAMINADORA / ARTICULACIÓN DE LA RED /  Orden de Compra codigo: 1077241-79-AG25 dirigida a AASHOPPING SPA    Nota:   No se podrá emitir factura sin previa recepción conforme de O/C.   La factura debe indicar el número de O/C asociada.   Enviar factura en archivo xlms y pdf al correo dipresrecepcion@custodium.com.    Al envio:  Enviar con guía de despacho, para la recepción conforme.
1057532-4612-AG25;F2-090-AVP//Servicios de cafetería para Consejos Técnicos de Salud Mental 2025;12;Recepción Conforme;;AG;CLP;;2;7;Other;2025-06-26T17:09:52.747;2025-06-27T08:49:27.67;2025-06-27T12:24:31.65;;2025-06-26T17:18:00;0.0;0;514800.0;19.0;97812.0;612612.0;1057532;Bienes y Servicios;61.607.600-0;Servicio Público;;Osorno;Región de los Lagos ;Alicia Vidal Paredes;Comprador Administrativo;;1873788;SERVICIOS GASTRONÓMICOS CLAUDIO SOTO VILLEGAS E.I.R.L.;77.280.244-7;ACTIVIDADES DE RESTAURANTES Y DE SERVICIO MOVIL DE COMIDAS;FARELLONES SUR 2410 REINA LUISA II;Osorno;Región de los Lagos ; ;;;Orden de Compra codigo: 1057532-4612-AG25 dirigida a SERVICIOS GASTRONÓMICOS CLAUDIO SOTO VILLEGAS E.I.R.L.//Orden de Compra generada por invitación a compra ágil: 1057532-464-COT25//NOTA: NO SE PODRÁ EMITIR FACTURA SIN PREVIA RECEPCIÓN CONFORME DE O/C. //LA FACTURA DEBE INDICAR EL NÚMERO DE O/C ASOCIADA. DEBERAN: ENVIAR LOS DOCUMENTOS MERCANTILES EN ARCHIVO XLMS Y PDF AL CORREO dipresrecepcion@custodium.com
1057532-4673-AG25;F2-236-NAM / JUEGOS Y MASAS TERAPEUTICAS / ATENCIÓN PRIMARIA / Orden de Compra generada por invitación a compra ágil: 1057532-462-COT25;12;Recepción Conforme;;AG;CLP;;2;7;Other;2025-07-04T10:40:14.52;2025-07-04T11:38:19.203;2025-07-07T17:38:28.913;;2025-07-04T10:44:00;5.0;1;77000.0;19.0;14630.0;91630.0;1057532;Bienes y Servicios;61.607.600-0;Servicio Público;;Osorno;Región de los Lagos ;NICOLAS ASENCIO MOREIRA;COMPRADOR;;235736;Aula Editores;76.591.500-7;VENTA AL POR MAYOR DE LIBROS| VENTA AL POR MENOR DE OTROS PRODUCTOS EN PEQUENOS ALMACENES NO ESPECIA;AV.FCO BILBAO Nº 2818;Providencia;Región Metropolitana de Santiago;eduardo albornoz;gerente general;;F2-236-NAM / JUEGOS Y MASAS TERAPEUTICAS / ATENCIÓN PRIMARIA /  Orden de Compra codigo: 1057532-4673-AG25 dirigida a AULA EDITORES S.A    Nota:   No se podrá emitir factura sin previa recepción conforme de O/C.   La factura debe indicar el número de O/C asociada.   Enviar factura en archivo xlms y pdf al correo dipresrecepcion@custodium.com.    Al envio:  Enviar con guía de despacho, para la recepción conforme.
1057532-4737-AG25;F2-269-AVP/Servicio de Cafeteria para actividades trimestrales/Dpto. de Capacitaciones,;12;Recepción Conforme;;AG;CLP;;2;7;Other;2025-07-17T08:53:16.803;2025-07-17T11:00:30.34;2025-07-18T23:43:20.027;;2025-07-17T09:23:00;0.0;0;794920.0;19.0;151035.0;945955.0;1057532;Bienes y Servicios;61.607.600-0;Servicio Público;;Osorno;Región de los Lagos ;Alicia Vidal Paredes;Comprador Administrativo;;1873788;SERVICIOS GASTRONÓMICOS CLAUDIO SOTO VILLEGAS E.I.R.L.;77.280.244-7;ACTIVIDADES DE RESTAURANTES Y DE SERVICIO MOVIL DE COMIDAS;FARELLONES SUR 2410 REINA LUISA II;Osorno;Región de los Lagos ; ;;;Orden de Compra codigo: 1057532-4737-AG25 dirigida a SERVICIOS GASTRONÓMICOS CLAUDIO SOTO VILLEGAS E.I.R.L./N°1057532-503-COT25/NOTA: NO SE PODRÁ EMITIR FACTURA SIN PREVIA RECEPCIÓN CONFORME DE O/C. //LA FACTURA DEBE INDICAR EL NÚMERO DE O/C ASOCIADA. DEBERAN: ENVIAR LOS DOCUMENTOS MERCANTILES EN ARCHIVO XLMS Y PDF AL CORREO dipresrecepcion@custodium.com
1057922-60-AG25;F3-147-BMC-ADQUISICION DE MONITORES DE PC- RED SSO;12;Recepción Conforme;;AG;CLP;;2;7;Other;2025-07-11T16:01:03.61;2025-07-14T11:11:55.87;2025-07-14T11:27:24.383;;2025-07-14T11:11:00;0.0;0;331600.0;19.0;63004.0;394604.0;1057922;Activos Fijos;61.607.600-0;Servicio Público;;Osorno;Región de los Lagos ;Bastian Miranda Coronado;PROFESIONAL;;1968353;COMERCIALIZADORA DE EQUIPOS COMPUTACIONALES Y TELECOMUNICACIONES DICTEL SPA;77.964.979-2;VENTA AL POR MAYOR DE COMPUTADORES, EQUIPO PERIFERICO Y PROGRAMAS INFO;MORANDE 835 P 7 OF709;Santiago;Región Metropolitana de Santiago; ;;;F3-147-SUB. DPTO. DE INVERSIONES DE EQUIPOS Y EQUIPAMIENTO  Orden de Compra código: 1057922-60-AG25 dirigida a COMERCIALIZADORA DE EQUIPOS COMPUTACIONALES Y TELECOMUNICACIONES DICTEL SPA  Orden de Compra generada por invitación a compra ágil: 1057922-75-COT25.  Justificación selección de cotización menos económica: Los productos o servicios cotizados cumplen de mejor manera con los requisitos técnicos solicitados.  Nota: No se podrá emitir factura sin previa recepción conforme de O/C. La factura debe indicar el número de O/C asociada. Enviar factura  en archivo xlms y pdf al correo dipresrecepcion@custodium.com.
