CodigoOC;NombreOC;CodigoEstado;EstadoOC;CodigoLicitacion;TipoOC;TipoMoneda;Financiamiento;FormaPago;TipoDespacho;Pais;FechaCreacion;FechaEnvio;FechaAceptacion;FechaCancelacion;FechaUltimaModificacion;PromedioCalificacion;CantidadEvaluacion;TotalNeto;PorcentajeIva;Impuestos;TotalBruto;C_CodigoUnidad;C_Unidad;C_RutUnidad;C_Actividad;C_Direccion;C_Comuna;C_Region;C_Contacto;C_Cargo;C_Email;P_Codigo;P_Nombre;P_Rut;P_Actividad;P_Direccion;P_Comuna;P_Region;P_Contacto;P_Cargo;P_Email;DescripcionOC
1057532-4971-AG25;F1-337-MAR Orden de Compra generada por invitación a compra ágil: 1057532-599-COT25;12;Recepción Conforme;;AG;CLP;;2;7;Other;2025-08-27T11:22:30.2;2025-08-27T11:56:13.013;2025-11-04T19:05:15.707;;2025-08-27T11:55:00;0.0;0;58000.0;19.0;11020.0;69020.0;1057532;Bienes y Servicios;61.607.600-0;Servicio Público;;Osorno;Región de los Lagos ;Miguel Aro;Administrativo;;1389546;OLGA BRIGITTE BELLO RUPAYÁN;11.082.424-6;VENTA DE FLORES;E.FREI MONTALVA 1751 LOCAL 28;Independencia;Región Metropolitana de Santiago;OLGA BRIGITTE BELLO RUPAYAN;SANTIAGO;;Orden de Compra codigo: 1057532-4971-AG25 dirigida a OLGA BRIGITTE BELLO RUPAYÁN  NOTA: No se podrá emitir factura sin previa recepción conforme de O/C. La factura debe indicar el Número de O/C asociada.  Enviar los documentos mercantiles en archivo xlms y pdf al correo dipresrecepcion@custodium.com  FOLIO N° 337 / UNIDAD RELACIONES LABORALES.
1057532-5524-SE25;F3-008-AVP//Mudanza para Profesional SSO, Becados;6;Aceptada;1057532-91-LE25;SE;CLP;7;2;7;CL;2025-11-12T14:52:00.803;2025-12-30T11:37:14.443;2025-12-30T12:16:18.613;;2025-12-29T17:49:00;0.0;0;700000.0;19.0;133000.0;833000.0;1057532;Bienes y Servicios;61.607.600-0;Servicio Público;Av. Juan Mackenna N°825, Edificio Plaza Sur;Osorno;Región de los Lagos ;Alicia Vidal Paredes;Comprador Administrativo;;1763414;COMERCIALIZADORA TRANS SERVICE SPA;77.271.309-6;VENTA AL POR MENOR DE ALIMENTOS EN COMERCIOS ESPEC;SAN JOAQUINlt 25 N° No hay Dato;Chillán Viejo;Región del Ñuble;CAMILA VILLOUTA;GERENTE GENERAL;;Servicio de Mudanza para Profesionales Funcionarios DESDE 1057532-91-LE25//ORDEN DE COMPRA DESDE 1057532-91-LE25//NOTA: NO SE PODRÁ EMITIR FACTURA SIN PREVIA RECEPCIÓN CONFORME DE O/C. //LA FACTURA DEBE INDICAR EL NÚMERO DE O/C ASOCIADA. DEBERAN: ENVIAR LOS DOCUMENTOS MERCANTILES EN ARCHIVO XLMS Y PDF AL CORREO dipresrecepcion@custodium.com
1057532-4745-SE25;CC-DCR/Convenio Kit POC/ Insumos HRN;12;Recepción Conforme;1057532-48-LP24;SE;CLP;;2;22;CL;2025-07-17T16:23:09.773;2025-07-17T16:32:39.507;2025-07-18T13:44:16.343;;2025-07-17T16:27:00;3.0;1;14186600.0;19.0;2695454.0;16882054.0;1057532;Bienes y Servicios;61.607.600-0;Servicio Público;Av. Juan Mackenna N°825, Edificio Plaza Sur;* ;Región de los Lagos ;Daniela Cona Rios;ADMINISTRATIVO;;1030533;ALATHEIA MEDICAL SPA;76.036.479-7;VENTA AL POR MAYOR NO ESPECIALIZADA| OTRAS ACTIVID;AV DEL VALLE NORTE 945 OF 5610;Huechuraba;Región Metropolitana de Santiago;RUBEN EDUARDO KRAMARENKO CUETO;GERENTE GENERAL;;Convenio de Suministro Kit POC y análisis sanguine DESDE 1057532-48-LP24  Dirección de Despacho de Insumos para indicar en orden de compra (numeral 22 de las bases, LÍNEA 1.    ENTREGAS PARCIALIZADAS en HOSPITAL RÍO NEGRO, meses julio a diciembre de 2025, según documento adjunto.    HOSPITAL RÍO NEGRO At.: ARTURO PRAT N°791, RÍO NEGRO
1057532-5584-AG25;F2-367-IVO-ADQUISICION Y RECAMBIO DE NEUMATICOS PARA VEHICULOS DOTACION SSO;12;Recepción Conforme;;AG;CLP;;2;7;Other;2025-11-21T09:29:56.98;2025-11-21T10:34:54.76;2025-11-21T18:16:23.783;;2025-11-21T09:48:00;5.0;2;621204.0;19.0;118029.0;739233.0;1057532;Bienes y Servicios;61.607.600-0;Servicio Público;;Osorno;Región de los Lagos ;Bastian Miranda Coronado;PROFESIONAL;;22796;COMERCIAL BECKER Y COMPANIA LIMITADA;79.985.320-5;VENTA AL POR MAYOR DE VEHICULOS AUTOMOTORES (IMPORTACION, DISTRIBUCION| VENTA O COMPRAVENTA AL POR MENOR DE VEHICULOS AUTOMOTORES NUEVOS O USA;BENAVENTE 878 PUERTO MONTT;Puerto Montt;Región de los Lagos ;leslie arias;ventas mercado publico;;F2-367-SECCION DE MANTENIMIENTO DE VEHICULOS  Orden de Compra código: 1057532-5584-AG25 dirigida a COMERCIAL BECKER Y COMPANIA LIMITADA.  Orden de Compra generada por invitación a compra ágil: 1057532-872-COT25.  NOTA: No se podrá emitir Factura sin previa Recepción Conforme de la OC./ La factura debe indicar N° de OC asociada. Enviar los documentos mercantiles en  archivo xlms y pdf al correo dipresrecepcion@custodium.com.  Para el despacho contactar con D. Felipe Salvo al Fono +5642335654
1057727-59-AG25;F1-458-MAR Orden de Compra generada por invitación a compra ágil: 1057727-84-COT25;12;Recepción Conforme;;AG;CLP;;2;7;Other;2025-11-19T13:29:39.97;2025-11-19T13:34:19.71;2025-12-29T15:45:59.693;;2025-11-19T13:33:00;0.0;0;1344000.0;19.0;255360.0;1599360.0;1057727;Bienestar;61.607.600-0;Servicio Público;;Osorno;Región de los Lagos ;Miguel Aro;Administrativo;;2073143;JOYERIA Y RELOJERIA NEUCHATEL SPA;76.809.991-K;VENTA AL POR MENOR DE ARTICULOS DE JOYERIA, BISUTERIA Y RELOJERIA EN C;LORD COCHRANE 565;Osorno;Región de los Lagos ; ;;;Orden de Compra codigo: 1057727-59-AG25 dirigida a JOYERIA Y RELOJERIA NEUCHATEL SPA  NOTA: No se podrá emitir factura sin previa recepción conforme de O/C. La factura debe indicar el Número de O/C asociada.  Enviar los documentos mercantiles en archivo xlms y pdf al correo dipresrecepcion@custodium.com    Justificación selección de cotización menos económica: Los productos o servicios cotizados cumplen de mejor manera con los requisitos técnicos solicitados.
1057532-5711-SE25;CC-JOA/Convenio suministro de medicamentos;12;Recepción Conforme;1057532-33-LP25;SE;CLP;;2;7;CL;2025-12-11T14:58:35.237;2025-12-11T16:21:02.83;2025-12-11T16:58:55.463;;2025-12-11T15:31:00;3.8375;16;1556100.0;19.0;295659.0;1851759.0;1057532;Bienes y Servicios;61.607.600-0;Servicio Público;Av. Juan Mackenna N°825, Edificio Plaza Sur;Osorno;Región de los Lagos ;JACQUELINE OYARZUN ALVAREZ;Comprador administrativo;;26786;LABORATORIOS RECALCINE SA;91.637.000-8;FABRICACION DE PRODUCTOS FARMACEUTICOS, SUSTANCIAS;AV PEDRO DE VALDIVIA 295 - PROVIDENCIA;Providencia;Región Metropolitana de Santiago;Sergio Oliva;Coordinador Comercial;;CONVENIO DE SUMINISTRO DE MEDICAMENTOS PARA ESTABLECIMIENTO DEPENDIENTES Y DROGUERIA DEL S.S.O. POR 24 MESES//De acuerdo a correo electrónico de solicitud emisión de O.C. 10.12.2025.  NOTA: No se podrá emitir factura sin previa recepción conforme de O/C. La factura debe indicar el Número de O/C asociada, de acuerdo Ley 20.727 de enero del 2014.  Enviar los documentos mercantiles en archivo xlms y pdf al correo dipresrecepcion@custodium.com   OBSERVACIONES PARA EL DESPACHO:  1.- El proveedor debe indicar lote y vencimiento del producto en factura   2.- Proveedor debe procurar despacho cumpla con condiciones de traslado
1057922-152-SE25;F5-034-AAN/ORDEN DE COMPRA DESDE 1057922-25-LP25;12;Recepción Conforme;1057922-25-LP25;SE;CLP;4891;2;7;CL;2025-10-31T10:38:01.327;2025-11-03T14:30:25.13;2025-12-12T12:43:24.463;;2025-11-03T08:54:00;0.0;0;1680000.0;19.0;319200.0;1999200.0;1057922;Activos Fijos;61.607.600-0;Servicio Público;Avda. Mackenna Nº 825 ;Osorno;Región de los Lagos ;Ariela Acevedo;PROFESIONAL APOYO;;1711378;COMERCIALIZADORA VIPASE SPA;77.128.981-9;VENTA AL POR MENOR POR CORREO, POR INTERNET Y VIA;Hernan Olguin 0193;Maipú;Región Metropolitana de Santiago;Sergio Sanhueza;Representante Legal;;ADQUISICION DE EQUIPOS PARA CESFAM CON SAR CHUYACA DESDE 1057922-25-LP25.    NOTA: No se podrá emitir Factura sin previa Recepción Conforme de la OC. La factura debe indicar N° de OC asociada. Enviar los documentos mercantiles en archivo xlms y pdf al correo dipresrecepcion@custodium.com./El o los documentos tributarios, deberán  contener la información que permita tener datos de trazabilidad de los dispositivos médicos como por ejemplo N° de lote/serie, fecha de vencimiento, según lo establecido en la Norma Técnica 226.    Dirección de Despacho: Bodega de Inversiones ubicada en Amador Barrientos 2360, Osorno. Para el despacho contactar con D. Iván Vargas Ojeda al fono 64 2613580.
1057532-5555-AG25;F2-311-DCR/ Arreglos Florales (3) con pedestal - Unidad de Ciclo Laboral;12;Recepción Conforme;;AG;CLP;;2;7;Other;2025-11-17T14:31:33.607;2025-11-17T14:53:30.567;2025-12-30T08:30:27.66;;2025-12-29T12:24:00;0.0;0;240000.0;19.0;45600.0;285600.0;1057532;Bienes y Servicios;61.607.600-0;Servicio Público;;Osorno;Región de los Lagos ;Daniela Cona Rios;ADMINISTRATIVO;;1389546;OLGA BRIGITTE BELLO RUPAYÁN;11.082.424-6;VENTA DE FLORES;E.FREI MONTALVA 1751 LOCAL 28;Independencia;Región Metropolitana de Santiago;OLGA BRIGITTE BELLO RUPAYAN;SANTIAGO;;Orden de Compra por invitación a Compra Ágil según: 1057532-863-COT25    Unidad Ciclo Laboral.    NOTA: NO SE PODRA EMITIR FACTURA SIN PREVIA RECEPCION CONFORME A OC.  FACTURA DEBE SEÑALAR OC ASOCIADA.  SE DEBEN ENVIAR DOCUMENTOS MERCANTILES EN ARCHIVO XLMS O PDF AL SIGUIENTE CORREO,  dipresrecepcion@custodium.com
1057922-94-AG25;F5-030-IVO/Adq. de Equipamiento Médico Habilitación Angiografo del HBSJO / Carro Ropa Limpia - Velador Clínico;12;Recepción Conforme;;AG;CLP;3562;2;7;Other;2025-08-11T08:27:12.32;2025-08-13T12:31:22.37;2025-08-13T15:33:20.52;;2025-08-13T12:31:00;5.0;1;3320000.0;19.0;630800.0;3950800.0;1057922;Activos Fijos;61.607.600-0;Servicio Público;;Osorno;Región de los Lagos ;Bastian Miranda Coronado;PROFESIONAL;;1208945;BLUEMEDICAL SPA;76.116.604-2;REPARACION DE EQUIPO MEDICO Y QUIRURGICO, Y DE APARATOS ORTOPEDICOS| VENTA AL POR MAYOR DE MAQUINARIA, HERRAMIENTAS, EQUIPO Y MATERIALES N.| SERVICIOS DE INGENIERIA PRESTADOS POR EMPRESAS N.C.P.| OTRAS ACTIVIDADES EMPRESARIALES RELACIONADAS CON LA SALUD H;Errázuriz 2910;Valparaíso;Región de Valparaíso ;Diego Ignacio Campaña Ramos;Gerente General;;FSC N° 30 SUBDEPTO DE INVERSIONES DE EQUIPOS Y EQUIPAMIENTO  Orden de Compra código: 1057922-94-AG25 dirigida a BLUEMEDICAL SPA, Orden de Compra generada por invitación a compra ágil: 1057922-98-COT25. Nota: No se podrá emitir factura sin previa recepción conforme de O/C. La factura debe indicar el número de O/C asociada. Enviar factura en archivo xlms y pdf al correo dipresrecepcion@custodium.com.
1057532-5520-AG25;F2-364-365-366-IVO//ADQ. DE NEUMATICOS PARA AMBULANCIAS BASE SAMU;12;Recepción Conforme;;AG;CLP;;2;22;Other;2025-11-11T17:47:07.06;2025-11-13T16:14:15.48;2025-11-14T09:52:53.11;;2025-11-11T17:54:00;0.0;0;1709780.0;19.0;324858.0;2034638.0;1057532;Bienes y Servicios;61.607.600-0;Servicio Público;;Osorno;Región de los Lagos ;Ivan Vargas Ojeda;Comprador Administrativo;;1935853;NESPO SPA;77.264.647-K;VENTA DE PARTES, PIEZAS Y ACCESORIOS PARA VEHICULOS AUTOMOTORES;LA CAPITANIA 80 OF 108 PS 1;Las Condes;Región Metropolitana de Santiago; ;;;FSC N° 364-365-366, SECCION MANTENIMIENTO DE VEHICULOS  Orden de Compra código: 1057532-5520-AG25 dirigida a NESPO SPA, Orden de Compra generada por invitación a compra ágil: 1057532-850-COT25. NOTA: No se podrá emitir Factura sin previa Recepción Conforme de la OC./ La factura debe indicar N° de OC asociada. Enviar los documentos mercantiles en archivo xlms y pdf al correo dipresrecepcion@custodium.com.
