CodigoOC;NombreOC;CodigoEstado;EstadoOC;CodigoLicitacion;TipoOC;TipoMoneda;Financiamiento;FormaPago;TipoDespacho;Pais;FechaCreacion;FechaEnvio;FechaAceptacion;FechaCancelacion;FechaUltimaModificacion;PromedioCalificacion;CantidadEvaluacion;TotalNeto;PorcentajeIva;Impuestos;TotalBruto;C_CodigoUnidad;C_Unidad;C_RutUnidad;C_Actividad;C_Direccion;C_Comuna;C_Region;C_Contacto;C_Cargo;C_Email;P_Codigo;P_Nombre;P_Rut;P_Actividad;P_Direccion;P_Comuna;P_Region;P_Contacto;P_Cargo;P_Email;DescripcionOC
1057532-5298-SE25;F3-084-AVP//Servicios de Cafetería para Curso Teorico y Practico de VEntilacion Mecanica //Dpto. Formacion y Capacitación;12;Recepción Conforme;1057532-85-LE25;SE;CLP;;2;22;CL;2025-10-12T14:27:13.58;2025-10-13T11:29:04.763;2025-10-13T11:48:08.973;;2025-10-12T14:42:00;0.0;0;175040.0;19.0;33258.0;208298.0;1057532;Bienes y Servicios;61.607.600-0;Servicio Público;Av. Juan Mackenna N°825, Edificio Plaza Sur;Osorno;Región de los Lagos ;Alicia Vidal Paredes;Comprador Administrativo;;1873788;SERVICIOS GASTRONÓMICOS CLAUDIO SOTO VILLEGAS E.I.R.L.;77.280.244-7;ACTIVIDADES DE RESTAURANTES Y DE SERVICIO MOVIL DE;FARELLONES SUR 2410 REINA LUISA II;Osorno;Región de los Lagos ; ;;;Convenio de Servicio de Catering para Actividades y capacitaciones año 2025 DESDE 1057532-85-LE25//ORDEN DE COMPRA DESDE 1057532-85-LE25//FSC N°293 de Dpto. Formación y Capacitación /Fecha 29.07.2025//    NOTA: NO SE PODRÁ EMITIR FACTURA SIN PREVIA RECEPCIÓN CONFORME DE O/C. //LA FACTURA DEBE INDICAR EL NÚMERO DE O/C ASOCIADA. DEBERAN: ENVIAR LOS DOCUMENTOS MERCANTILES EN ARCHIVO XLMS Y PDF AL CORREO dipresrecepcion@custodium.com
1057532-5552-AG25;F1-520-AVP//Servicios de Cafetería para Capacitación programa PESPI//Dispositivo Prais;12;Recepción Conforme;;AG;CLP;;2;7;Other;2025-11-17T09:02:27.327;2025-11-17T10:20:13.147;2025-11-20T21:07:41.45;;2025-11-17T09:54:00;0.0;0;126000.0;19.0;23940.0;149940.0;1057532;Bienes y Servicios;61.607.600-0;Servicio Público;;Osorno;Región de los Lagos ;Alicia Vidal Paredes;Comprador Administrativo;;1873788;SERVICIOS GASTRONÓMICOS CLAUDIO SOTO VILLEGAS E.I.R.L.;77.280.244-7;ACTIVIDADES DE RESTAURANTES Y DE SERVICIO MOVIL DE COMIDAS;FARELLONES SUR 2410 REINA LUISA II;Osorno;Región de los Lagos ; ;;;Orden de Compra codigo: 1057532-5552-AG25 dirigida a SERVICIOS GASTRONÓMICOS CLAUDIO SOTO VILLEGAS E.I.R.L.//Orden de Compra generada por invitación a compra ágil: 1057532-867-COT25//NOTA: NO SE PODRÁ EMITIR FACTURA SIN PREVIA RECEPCIÓN CONFORME DE O/C. //LA FACTURA DEBE INDICAR EL NÚMERO DE O/C ASOCIADA. DEBERAN: ENVIAR LOS DOCUMENTOS MERCANTILES EN ARCHIVO XLMS Y PDF AL CORREO dipresrecepcion@custodium.com
1057532-5564-SE25;CC-DCR/Conv. Suministro Oxigenoterapia/Octubre 2025;12;Recepción Conforme;1057532-78-LE24;SE;CLP;;2;22;CL;2025-11-18T15:21:20.063;2025-11-18T16:51:11.1;2025-11-19T08:51:54.797;;2025-11-18T15:26:00;4.933333333333334;6;990000.0;19.0;188100.0;1178100.0;1057532;Bienes y Servicios;61.607.600-0;Servicio Público;Av. Juan Mackenna N°825, Edificio Plaza Sur;* ;Región de los Lagos ;Daniela Cona Rios;ADMINISTRATIVO;;63121;Oximed Ltda.;85.707.700-8;VENTA AL POR MENOR DE OTROS PRODUCTOS EN PEQUENOS;Camino a Melipilla 7282;Cerrillos;Región Metropolitana de Santiago;Chatherine Stephanie Carpenter Carrasco;Encargada de desarroloo de Negocios y calidad;;CONVENIO DE SUMINISTRO DE OXIGENOTERAPIA PARA USUARIOS INGRESADOS A CUIDADOS PALIATIVOS UNIVERSALES, SERVICIO DE SALUD OSORNO, POR 12 MESES” ID 1057532-78-LE24/Solicitud emisión de O/C. 17.11.2025 / MES Octubre.    Nota: No se podrá emitir factura sin previa recepción conforme de O/C. La factura debe indicar el Número de O/C asociada, de acuerdo Ley 20.727 de Enero del 2014.    Enviar los documentos mercantiles en archivo xlms y pdf al correo dipresrecepcion@custodium.com
1057532-7-AG25;F2-380//Adquisicion de Frutas y Verduras para usuarios en tratamiento de residencia y ambulatorio CTPeulla /año 2025;12;Recepción Conforme;;AG;CLP;;2;7;Other;2025-01-03T14:55:39.267;2025-01-03T15:56:46.05;2025-02-05T10:44:17.66;;2025-02-05T10:44:00;0.0;0;4854000.0;19.0;922260.0;5776260.0;1057532;Bienes y Servicios;61.607.600-0;Servicio Público;;Osorno;Región de los Lagos ;Alicia Vidal Paredes;Comprador Administrativo;;1492725;Owatch Servicios Integrales;76.585.252-8;Servicios Generales;Lautaro 089;Fresia;Región de los Lagos ;Claudio Andres  Pincheira Moran;Sales Manger;;Orden de Compra codigo: 1057532-7-AG25 dirigida a Marketing & Eventos Claudio Andres Pincheira Moran//Orden de Compra generada por invitación a compra ágil: 1057532-885-COT24//NOTA: NO SE PODRÁ EMITIR FACTURA SIN PREVIA RECEPCIÓN CONFORME DE O/C. //LA FACTURA DEBE INDICAR EL NÚMERO DE O/C ASOCIADA. DEBERAN: ENVIAR LOS DOCUMENTOS MERCANTILES EN ARCHIVO XLMS Y PDF AL CORREO dipresrecepcion@custodium.com
1057532-5499-SE25;F-084-AVP//Servicios de cafetería para Manejo Inte;12;Recepción Conforme;1057532-85-LE25;SE;CLP;;2;22;CL;2025-11-06T09:08:09.933;2025-11-06T09:40:44.78;2025-11-06T15:56:01.97;;2025-11-06T09:34:00;0.0;0;350080.0;19.0;66515.0;416595.0;1057532;Bienes y Servicios;61.607.600-0;Servicio Público;Av. Juan Mackenna N°825, Edificio Plaza Sur;Osorno;Región de los Lagos ;Alicia Vidal Paredes;Comprador Administrativo;;1873788;SERVICIOS GASTRONÓMICOS CLAUDIO SOTO VILLEGAS E.I.R.L.;77.280.244-7;ACTIVIDADES DE RESTAURANTES Y DE SERVICIO MOVIL DE;FARELLONES SUR 2410 REINA LUISA II;Osorno;Región de los Lagos ; ;;;Convenio de Servicio de Catering para Actividades y capacitaciones año 2025 DESDE 1057532-85-LE25//ORDEN DE COMPRA DESDE 1057532-85-LE25//FSC N°293 de Dpto. Capacitación y Formación /Fecha 29.07.2025//    NOTA: NO SE PODRÁ EMITIR FACTURA SIN PREVIA RECEPCIÓN CONFORME DE O/C. //LA FACTURA DEBE INDICAR EL NÚMERO DE O/C ASOCIADA. DEBERAN: ENVIAR LOS DOCUMENTOS MERCANTILES EN ARCHIVO XLMS Y PDF AL CORREO dipresrecepcion@custodium.com
1057532-5450-AG25;F1-413-MAR Orden de Compra generada por invitación a compra ágil: 1057532-824-COT25;12;Recepción Conforme;;AG;CLP;;2;7;Other;2025-11-04T07:56:26.407;2025-11-04T10:11:11.897;2025-11-04T10:30:13.3;;2025-11-04T10:10:00;0.0;0;168200.0;19.0;31958.0;200158.0;1057532;Bienes y Servicios;61.607.600-0;Servicio Público;;Osorno;Región de los Lagos ;Miguel Aro;Administrativo;;1952026;SERVICIOS TURISTICOS SPA;77.807.565-2;ACTIVIDADES DE RESTAURANTES Y DE SERVICIO MOVIL DE COMIDAS;CORONEL 2355 N° No hay Dato;Providencia;Región Metropolitana de Santiago; ;;;Orden de Compra codigo: 1057532-5450-AG25 dirigida a SERVICIOS TURISTICOS SPA  NOTA: No se podrá emitir factura sin previa recepción conforme de O/C. La factura debe indicar el Número de O/C asociada.  Enviar los documentos mercantiles en archivo xlms y pdf al correo dipresrecepcion@custodium.com  FOLIO N° 413 / DAP.
1057532-5490-SE25;F3-084-AVP//Servicios de Cafetería para Capacitacion a Monitoras Locales del Cáncer de Provincia de Osorno //Dpto. Articulación de la Red;9;Cancelada;1057532-85-LE25;SE;CLP;;2;7;CL;2025-11-05T19:18:13.507;2025-11-05T19:26:59.36;2025-11-06T15:54:15.143;2025-12-01T09:25:44.423;2025-11-05T19:24:00;0.0;0;209400.0;19.0;39786.0;249186.0;1057532;Bienes y Servicios;61.607.600-0;Servicio Público;Av. Juan Mackenna N°825, Edificio Plaza Sur;Osorno;Región de los Lagos ;Alicia Vidal Paredes;Comprador Administrativo;;1873788;SERVICIOS GASTRONÓMICOS CLAUDIO SOTO VILLEGAS E.I.R.L.;77.280.244-7;ACTIVIDADES DE RESTAURANTES Y DE SERVICIO MOVIL DE;FARELLONES SUR 2410 REINA LUISA II;Osorno;Región de los Lagos ; ;;;Convenio de Servicio de Catering para Actividades y capacitaciones año 2025 DESDE 1057532-85-LE25//ORDEN DE COMPRA DESDE 1057532-85-LE25//FSC N°509//NOTA: NO SE PODRÁ EMITIR FACTURA SIN PREVIA RECEPCIÓN CONFORME DE O/C. //LA FACTURA DEBE INDICAR EL NÚMERO DE O/C ASOCIADA. DEBERAN: ENVIAR LOS DOCUMENTOS MERCANTILES EN ARCHIVO XLMS Y PDF AL CORREO dipresrecepcion@custodium.com
1057532-5536-AG25;F2-437-AVP//ADQUSICIÓN DE ARTICULOS DE ESCRITORIO//DPTO. OBRAS Y GESTION FINANCIERA DE INVERSIONES;12;Recepción Conforme;;AG;CLP;;2;7;Other;2025-11-14T09:04:12.47;2025-11-14T15:21:52.727;2025-11-18T09:32:35.087;;2025-11-14T09:33:00;0.0;0;81305.0;19.0;15448.0;96753.0;1057532;Bienes y Servicios;61.607.600-0;Servicio Público;;Osorno;Región de los Lagos ;Alicia Vidal Paredes;Comprador Administrativo;;1964148;COMERCIALIZADORA E IMPORTADORA BRUMAI SPA;77.961.005-5;VENTA AL POR MENOR POR CORREO, POR INTERNET Y VIA TELEFONICA;CONDOMINIO LAS AGUILAS PA 46;Padre Hurtado;Región Metropolitana de Santiago; ;;;Orden de Compra codigo: 1057532-5536-AG25 dirigida a COMERCIALIZADORA E IMPORTADORA BRUMAI SPA//Orden de Compra generada por invitación a compra ágil: 1057532-853-COT25//NOTA: NO SE PODRÁ EMITIR FACTURA SIN PREVIA RECEPCIÓN CONFORME DE O/C. //LA FACTURA DEBE INDICAR EL NÚMERO DE O/C ASOCIADA. DEBERAN: ENVIAR LOS DOCUMENTOS MERCANTILES EN ARCHIVO XLMS Y PDF AL CORREO dipresrecepcion@custodium.com
1057532-5475-SE25;F3-084-AVP//Servicios de Cafetería para Curso de Monitores Centro Kümelen;12;Recepción Conforme;1057532-85-LE25;SE;CLP;;2;7;CL;2025-11-05T18:12:13.193;2025-11-06T12:25:53.363;2025-11-06T15:59:30.71;;2025-11-05T18:21:00;0.0;0;418800.0;19.0;79572.0;498372.0;1057532;Bienes y Servicios;61.607.600-0;Servicio Público;Av. Juan Mackenna N°825, Edificio Plaza Sur;Osorno;Región de los Lagos ;Alicia Vidal Paredes;Comprador Administrativo;;1873788;SERVICIOS GASTRONÓMICOS CLAUDIO SOTO VILLEGAS E.I.R.L.;77.280.244-7;ACTIVIDADES DE RESTAURANTES Y DE SERVICIO MOVIL DE;FARELLONES SUR 2410 REINA LUISA II;Osorno;Región de los Lagos ; ;;;Convenio de Servicio de Catering para Actividades y capacitaciones año 2025 DESDE 1057532-85-LE25//ORDEN DE COMPRA DESDE 1057532-85-LE25//FSC N°542//NOTA: NO SE PODRÁ EMITIR FACTURA SIN PREVIA RECEPCIÓN CONFORME DE O/C. //LA FACTURA DEBE INDICAR EL NÚMERO DE O/C ASOCIADA. DEBERAN: ENVIAR LOS DOCUMENTOS MERCANTILES EN ARCHIVO XLMS Y PDF AL CORREO dipresrecepcion@custodium.com
1057532-5585-AG25;F2-134-AVP//Servicio de Cafetería para Réplica nivel medio mhGAP en Entre Lagos//Salud Mental;12;Recepción Conforme;;AG;CLP;;2;7;Other;2025-11-21T14:34:36.89;2025-11-21T16:05:28.69;2025-11-24T00:07:31.453;;2025-11-21T14:44:00;0.0;0;587760.0;19.0;111674.0;699434.0;1057532;Bienes y Servicios;61.607.600-0;Servicio Público;;Osorno;Región de los Lagos ;Alicia Vidal Paredes;Comprador Administrativo;;1873788;SERVICIOS GASTRONÓMICOS CLAUDIO SOTO VILLEGAS E.I.R.L.;77.280.244-7;ACTIVIDADES DE RESTAURANTES Y DE SERVICIO MOVIL DE COMIDAS;FARELLONES SUR 2410 REINA LUISA II;Osorno;Región de los Lagos ; ;;;Orden de Compra codigo: 1057532-5585-AG25 dirigida a SERVICIOS GASTRONÓMICOS CLAUDIO SOTO VILLEGAS E.I.R.L.//Orden de Compra generada por invitación a compra ágil: 1057532-893-COT25//NOTA: NO SE PODRÁ EMITIR FACTURA SIN PREVIA RECEPCIÓN CONFORME DE O/C. //LA FACTURA DEBE INDICAR EL NÚMERO DE O/C ASOCIADA. DEBERAN: ENVIAR LOS DOCUMENTOS MERCANTILES EN ARCHIVO XLMS Y PDF AL CORREO dipresrecepcion@custodium.com
