CodigoOC;NombreOC;CodigoEstado;EstadoOC;CodigoLicitacion;TipoOC;TipoMoneda;Financiamiento;FormaPago;TipoDespacho;Pais;FechaCreacion;FechaEnvio;FechaAceptacion;FechaCancelacion;FechaUltimaModificacion;PromedioCalificacion;CantidadEvaluacion;TotalNeto;PorcentajeIva;Impuestos;TotalBruto;C_CodigoUnidad;C_Unidad;C_RutUnidad;C_Actividad;C_Direccion;C_Comuna;C_Region;C_Contacto;C_Cargo;C_Email;P_Codigo;P_Nombre;P_Rut;P_Actividad;P_Direccion;P_Comuna;P_Region;P_Contacto;P_Cargo;P_Email;DescripcionOC
1057532-5460-AG25;F2-250-AVP//Adquisiciones de Kits de Útiles de Aseo para Usuarios de Programa Calle // Cosam Rahue;12;Recepción Conforme;;AG;CLP;;2;12;Other;2025-11-04T12:14:56.04;2025-11-05T16:15:30.683;2025-11-06T08:45:27.16;;2025-11-04T12:20:00;0.0;0;598273.0;19.0;113672.0;711945.0;1057532;Bienes y Servicios;61.607.600-0;Servicio Público;;Osorno;Región de los Lagos ;Alicia Vidal Paredes;Comprador Administrativo;;2020738;FCE DISTRIBUCIONES SPA;78.109.855-8;VENTA AL POR MAYOR DE ARTICULOS ELECTRICOS Y ELECTRONICOS PARA EL HOGA;RUTH ELINOR HELWIG 2133 MIRASUR XI IV ETAPA No hay Dato;Osorno;Región de los Lagos ;CARLOS ALBERTO TRIVIÑO RUIZ;Asistente Administrativo;;Orden de Compra codigo: 1057532-5460-AG25 dirigida a FCE DISTRIBUCIONES SPA//Orden de Compra generada por invitación a compra ágil: 1057532-825-COT25//NOTA: NO SE PODRÁ EMITIR FACTURA SIN PREVIA RECEPCIÓN CONFORME DE O/C. //LA FACTURA DEBE INDICAR EL NÚMERO DE O/C ASOCIADA. DEBERAN: ENVIAR LOS DOCUMENTOS MERCANTILES EN ARCHIVO XLMS Y PDF AL CORREO dipresrecepcion@custodium.com
1057532-5422-AG25;F2-420-356/AVP/ Adquisición de Artículos de Oficina para Capaciatciones//Dpto. de Formación y Capacitación;6;Aceptada;;AG;CLP;;2;7;Other;2025-10-29T11:37:06.83;2025-10-29T16:24:18.237;2025-11-12T09:55:14.033;;2025-11-12T09:55:00;0.0;0;328500.0;19.0;62415.0;390915.0;1057532;Bienes y Servicios;61.607.600-0;Servicio Público;;Osorno;Región de los Lagos ;Alicia Vidal Paredes;Comprador Administrativo;;1819243;LIBRERIA MANANTIALES SPA;77.516.956-7;VENTA AL POR MAYOR DE ARTICULOS DE PAPELERIA Y ESCRITORIO;ALMAGRO 778;Los Angeles;Región del Biobío ; ;;;Orden de Compra codigo: 1057532-5422-AG25 dirigida a LIBRERIA MANANTIALES SPA//Orden de Compra generada por invitación a compra ágil: 1057532-805-COT25//NOTA: NO SE PODRÁ EMITIR FACTURA SIN PREVIA RECEPCIÓN CONFORME DE O/C. //LA FACTURA DEBE INDICAR EL NÚMERO DE O/C ASOCIADA. DEBERAN: ENVIAR LOS DOCUMENTOS MERCANTILES EN ARCHIVO XLMS Y PDF AL CORREO dipresrecepcion@custodium.com
1057532-5502-AG25;F1-450-AVP//Adquisición de 3 Corcheteras para funciones administrativas// Dpto. Participación Ciudadana;12;Recepción Conforme;;AG;CLP;;2;12;Other;2025-11-06T15:50:17.717;2025-11-07T14:16:45.833;2025-11-08T10:08:39.043;;2025-11-06T15:54:00;0.0;0;24000.0;19.0;4560.0;28560.0;1057532;Bienes y Servicios;61.607.600-0;Servicio Público;;Osorno;Región de los Lagos ;Alicia Vidal Paredes;Comprador Administrativo;;1819243;LIBRERIA MANANTIALES SPA;77.516.956-7;VENTA AL POR MAYOR DE ARTICULOS DE PAPELERIA Y ESCRITORIO;ALMAGRO 778;Los Angeles;Región del Biobío ; ;;;Orden de Compra codigo: 1057532-5502-AG25 dirigida a LIBRERIA MANANTIALES SPA//  F1-450-AVP//Adquisición de 3 Corcheteras para funciones administrativas// Dpto. Participación Ciudadana//Orden de Compra generada por invitación a compra ágil: 1057532-839-COT25//NOTA: NO SE PODRÁ EMITIR FACTURA SIN PREVIA RECEPCIÓN CONFORME DE O/C. //LA FACTURA DEBE INDICAR EL NÚMERO DE O/C ASOCIADA. DEBERAN: ENVIAR LOS DOCUMENTOS MERCANTILES EN ARCHIVO XLMS Y PDF AL CORREO dipresrecepcion@custodium.com
1057532-4818-CM25;F3-134-AVP//Adquisición de Alimentos para usuarios con enfermedad o infección de tuberculosis latente//DAP;12;Recepción Conforme;;CM;CLP;;2;12;CL;2025-07-30T09:51:21.03;2025-07-30T11:14:26.683;2025-08-04T12:40:23.593;;2025-07-30T09:55:00;4.674502712477396;553;5099820.0;19.0;0.0;5099820.0;1057532;Bienes y Servicios;61.607.600-0;Servicio Público;Av. Juan Mackenna N°825, Edificio Plaza Sur;Osorno;Región de los Lagos ;Alicia Vidal Paredes;;;49120;PROVEEDORES INTEGRALES PRISA S A;96.556.940-5;VENTA AL POR MAYOR DE MATERIAS PRIMAS AGRICOLAS| VENTA AL POR MAYOR DE HUEVOS, LECHE, ABARROTES, Y OTROS ALIMENTOS N.C.| VENTA AL POR MAYOR DE OTROS PRODUCTOS N.C.P.| VENTA AL POR MENOR DE OTROS PRODUCTOS EN PEQUENOS ALMACENES NO ESPECIA| VENTA AL POR MEN;Las rosas 5757;;;;Contacto;;Orden de Compra codigo: 1057532-4818-CM25 dirigida a PROVEEDORES INTEGRALES PRISA S A
1057532-5420-SE25;F3-084-AVP//Servicios de Cafetería para Jornada Diagnostico y Dialogo Participativo Cosam Rahue;12;Recepción Conforme;1057532-85-LE25;SE;CLP;;2;22;CL;2025-10-28T19:20:17.16;2025-10-29T09:31:18.303;2025-10-29T20:39:37.69;;2025-10-28T19:41:00;0.0;0;418800.0;19.0;79572.0;498372.0;1057532;Bienes y Servicios;61.607.600-0;Servicio Público;Av. Juan Mackenna N°825, Edificio Plaza Sur;Osorno;Región de los Lagos ;Alicia Vidal Paredes;Comprador Administrativo;;1873788;SERVICIOS GASTRONÓMICOS CLAUDIO SOTO VILLEGAS E.I.R.L.;77.280.244-7;ACTIVIDADES DE RESTAURANTES Y DE SERVICIO MOVIL DE;FARELLONES SUR 2410 REINA LUISA II;Osorno;Región de los Lagos ; ;;;Convenio de Servicio de Catering para Actividades y capacitaciones año 2025 DESDE 1057532-85-LE25//NOTA: NO SE PODRÁ EMITIR FACTURA SIN PREVIA RECEPCIÓN CONFORME DE O/C. //LA FACTURA DEBE INDICAR EL NÚMERO DE O/C ASOCIADA. DEBERAN: ENVIAR LOS DOCUMENTOS MERCANTILES EN ARCHIVO XLMS Y PDF AL CORREO dipresrecepcion@custodium.com
1057532-5054-CM25;F2-300-RUA/COSAM ORIENTE;12;Recepción Conforme;;CM;CLP;;2;12;CL;2025-09-08T12:36:42.99;2025-09-09T09:13:41.277;2025-09-12T12:17:31.74;;2025-09-08T15:49:00;0.0;0;2658600.0;19.0;505134.0;3163734.0;1057532;Bienes y Servicios;61.607.600-0;Servicio Público;Av. Juan Mackenna N°825, Edificio Plaza Sur;Osorno;Región de los Lagos ;Rubén Uribe;;;1913089;COMERCIAL GRAN VIA SPA;77.831.858-K;VENTA AL POR MENOR DE ARTICULOS DE FERRETERIA Y MATERIALES DE CONSTRUC;ANTONIO BELLET 193 OF 1210 12P;Providencia;;;Contacto;;Despachar a Juan de Dios Angulo N°399 Osorno  Entrega parcializada: 1 entrega = 400 bolsas el 11-09-2025 2 Entrega = 300 bolsas el 27-10-2025, previa confirmación del referente.
1057532-5464-AG25;F1-523-VMA / MATERIALES DE OFICINA;12;Recepción Conforme;;AG;CLP;;2;7;Other;2025-11-04T16:17:06.517;2025-11-05T08:23:10.01;2025-11-06T15:54:06.24;;2025-11-04T16:33:00;0.0;0;218900.0;19.0;41591.0;260491.0;1057532;Bienes y Servicios;61.607.600-0;Servicio Público;;Osorno;Región de los Lagos ;Verónica Aracely Márquez Aguila;Comprador;;1819243;LIBRERIA MANANTIALES SPA;77.516.956-7;VENTA AL POR MAYOR DE ARTICULOS DE PAPELERIA Y ESCRITORIO;ALMAGRO 778;Los Angeles;Región del Biobío ; ;;;F1-523-VMA / DEPARTAMENTO DE CALIDAD DE VIDA  Orden de Compra código: 1057532-5464-AG25 dirigida a LIBRERIA MANANTIALES SPA  Orden de Compra generada por invitación a compra ágil: 1057532-821-COT25  NOTA: NO SE PODRÁ EMITIR FACTURA SIN PREVIA RECEPCIÓN CONFORME DE O/C. LA FACTURA DEBE INDICAR EL NÚMERO DE O/C ASOCIADA.  ENVIAR LOS DOCUMENTOS MERCANTILES EN ARCHIVO XLMS Y PDF AL CORREO DIPRESRECEPCION@CUSTODIUM.COM    Entrega 03 días hábiles
1057532-4745-SE25;CC-DCR/Convenio Kit POC/ Insumos HRN;12;Recepción Conforme;1057532-48-LP24;SE;CLP;;2;22;CL;2025-07-17T16:23:09.773;2025-07-17T16:32:39.507;2025-07-18T13:44:16.343;;2025-07-17T16:27:00;3.0;1;14186600.0;19.0;2695454.0;16882054.0;1057532;Bienes y Servicios;61.607.600-0;Servicio Público;Av. Juan Mackenna N°825, Edificio Plaza Sur;* ;Región de los Lagos ;Daniela Cona Rios;ADMINISTRATIVO;;1030533;ALATHEIA MEDICAL SPA;76.036.479-7;VENTA AL POR MAYOR NO ESPECIALIZADA| OTRAS ACTIVID;AV DEL VALLE NORTE 945 OF 5610;Huechuraba;Región Metropolitana de Santiago;RUBEN EDUARDO KRAMARENKO CUETO;GERENTE GENERAL;;Convenio de Suministro Kit POC y análisis sanguine DESDE 1057532-48-LP24  Dirección de Despacho de Insumos para indicar en orden de compra (numeral 22 de las bases, LÍNEA 1.    ENTREGAS PARCIALIZADAS en HOSPITAL RÍO NEGRO, meses julio a diciembre de 2025, según documento adjunto.    HOSPITAL RÍO NEGRO At.: ARTURO PRAT N°791, RÍO NEGRO
1057532-5457-AG25;F2-295-AVP//Compras Mel de 3 Televisor 43 pulgadas,// año 2025//Unidad Safu;12;Recepción Conforme;;AG;CLP;;2;12;Other;2025-11-04T11:44:05.13;2025-11-04T16:50:16.037;2025-11-06T23:13:43.163;;2025-11-04T11:47:00;0.0;0;585690.0;19.0;111281.0;696971.0;1057532;Bienes y Servicios;61.607.600-0;Servicio Público;;Osorno;Región de los Lagos ;Alicia Vidal Paredes;Comprador Administrativo;;1964099;COMERCIALIZADORA VYB SPA;77.939.383-6;VENTA AL POR MAYOR DE ARTICULOS ELECTRICOS Y ELECTRONICOS PARA EL HOGA;CHILLAN 1215 BELLAVISTA N° No hay Dato;Osorno;Región de los Lagos ; ;;;Orden de Compra codigo: 1057532-5457-AG25 dirigida a COMERCIALIZADORA VYB SPA//Orden de Compra generada por invitación a compra ágil: 1057532-829-COT25//NOTA: NO SE PODRÁ EMITIR FACTURA SIN PREVIA RECEPCIÓN CONFORME DE O/C. //LA FACTURA DEBE INDICAR EL NÚMERO DE O/C ASOCIADA. DEBERAN: ENVIAR LOS DOCUMENTOS MERCANTILES EN ARCHIVO XLMS Y PDF AL CORREO dipresrecepcion@custodium.com
1057532-5463-SE25;F3-084-AVP//Servicios de Cafetería para Capacitación en Tamizaje Cáncer Cérvico Uterino//Dpto. Capacitación y Formación;12;Recepción Conforme;1057532-85-LE25;SE;CLP;;2;22;CL;2025-11-04T16:13:25.51;2025-11-05T10:48:02.133;2025-11-06T15:48:59.18;;2025-11-04T17:23:00;0.0;0;175040.0;19.0;33258.0;208298.0;1057532;Bienes y Servicios;61.607.600-0;Servicio Público;Av. Juan Mackenna N°825, Edificio Plaza Sur;Osorno;Región de los Lagos ;Alicia Vidal Paredes;Comprador Administrativo;;1873788;SERVICIOS GASTRONÓMICOS CLAUDIO SOTO VILLEGAS E.I.R.L.;77.280.244-7;ACTIVIDADES DE RESTAURANTES Y DE SERVICIO MOVIL DE;FARELLONES SUR 2410 REINA LUISA II;Osorno;Región de los Lagos ; ;;;Convenio de Servicio de Catering para Actividades y capacitaciones año 2025 DESDE 1057532-85-LE25//ORDEN DE COMPRA DESDE 1057532-85-LE25//FSC N°293//NOTA: NO SE PODRÁ EMITIR FACTURA SIN PREVIA RECEPCIÓN CONFORME DE O/C. //LA FACTURA DEBE INDICAR EL NÚMERO DE O/C ASOCIADA. DEBERAN: ENVIAR LOS DOCUMENTOS MERCANTILES EN ARCHIVO XLMS Y PDF AL CORREO dipresrecepcion@custodium.com
