CodigoOC;NombreOC;CodigoEstado;EstadoOC;CodigoLicitacion;TipoOC;TipoMoneda;Financiamiento;FormaPago;TipoDespacho;Pais;FechaCreacion;FechaEnvio;FechaAceptacion;FechaCancelacion;FechaUltimaModificacion;PromedioCalificacion;CantidadEvaluacion;TotalNeto;PorcentajeIva;Impuestos;TotalBruto;C_CodigoUnidad;C_Unidad;C_RutUnidad;C_Actividad;C_Direccion;C_Comuna;C_Region;C_Contacto;C_Cargo;C_Email;P_Codigo;P_Nombre;P_Rut;P_Actividad;P_Direccion;P_Comuna;P_Region;P_Contacto;P_Cargo;P_Email;DescripcionOC
1057532-4721-CM25;PA-RUA/David Serrano Gallardo;12;Recepción Conforme;;CM;CLP;;2;12;CL;2025-07-15T07:53:48.173;2025-07-15T10:40:20.82;2025-07-15T10:40:20.93;;2025-07-15T10:59:00;4.704738154613466;401;55091.0;19.0;0.0;60959.0;1057532;Bienes y Servicios;61.607.600-0;Servicio Público;Av. Juan Mackenna N°825, Edificio Plaza Sur;Osorno;Región de los Lagos ;Rubén Uribe;;;25638;LATAM AIRLINES GROUP S.A.;89.862.200-2;TRANSPORTE REGULAR POR VIA AEREA DE PASAJEROS| TRANSPORTE REGULAR POR VIA AEREA DE CARGA| OTRAS ACTIVIDADES CONEXAS AL TRANSPORTE N.C.P.| ARRIENDO DE INMUEBLES AMOBLADOS O CON EQUIPOS Y MAQUINARIAS| ALQUILER DE AUTOS Y CAMIONETAS SIN CHOFER;Estado 10, Piso 3;;;;Contacto;;Jornada presencial de Diplomado de Seguridad Funcionaria Osorno - Santiago: 21.07.2025
1057532-4697-SE25;CC-DCR/Convenio Seguros Generales SSO / Cuota N°2 (Renovación Contrato);12;Recepción Conforme;1057532-20-LP24;SE;CLP;;2;22;CL;2025-07-10T08:31:10.703;2025-07-10T10:48:43.897;2025-07-10T11:35:19.427;;2025-07-10T08:53:00;4.9;10;11751867.0;19.0;2232855.0;13984722.0;1057532;Bienes y Servicios;61.607.600-0;Servicio Público;Av. Juan Mackenna N°825, Edificio Plaza Sur;Osorno;Región de los Lagos ;Daniela Cona Rios;ADMINISTRATIVO;;50708;RENTA NACIONAL CIA DE SEGUROS GENERALES S A;94.510.000-1;PLANES DE SEGUROS GENERALES;AMUNATEGUI N°  178;Santiago;Región Metropolitana de Santiago;Jéssica Medina Vargas;Asistente Comercial;;ID 1057532-20-LP24 Seguros Generales para Vehículos motorizados pertenecientes al SSO por 12 meses//Cuota N°2, Bimensual / Mes Julio - Agosto 2025.  Resolución Exenta N°7322/2025 por Renovación de Contrato.    NOTA: No se podrá emitir factura sin previa recepción conforme de O/C. La factura debe indicar el Número de O/C asociada. Enviar los documentos mercantiles en archivo xlms y pdf al correo dipresrecepcion@custodium.com.
1057532-4471-SE25;CC-DCR/Mant. Preventiva Mamógrafo Móvil/Junio 2025;12;Recepción Conforme;1057532-90-LQ23;SE;CLP;;2;12;CL;2025-05-29T14:56:01.547;2025-05-30T09:24:51.563;2025-05-30T10:16:51.657;;2025-05-29T15:05:00;0.0;0;2226891.0;19.0;423109.0;2650000.0;1057532;Bienes y Servicios;61.607.600-0;Servicio Público;Av. Juan Mackenna N°825, Edificio Plaza Sur;* ;Región de los Lagos ;Daniela Cona Rios;ADMINISTRATIVO;;1490987;SIEMENS HEALTHCARE EQUIPOS MEDICOS SPA;76.481.921-7;OTROS TIPOS DE VENTA AL POR MENOR NO REALIZADA EN;A  DE CORDOVA 4580 OF 41 PS 4 SEC VISTA 360 N° No hay Dato;Las Condes;Región Metropolitana de Santiago;German Morales;;;NOTA:NO SE PODRA EMITIR FACTURA SIN PREVIA RECEPCION CONFORME A OC / FACTURA DEBE SEÑALAR OC ASOCIADA / SE DEBEN ENVIAR DOCUMENTOS MERCANTILES EN ARCHIVO XLMS O PDF AL SIGUIENTE CORREO, dipresrecepcion@custodium.com
1057532-4320-CM25;F3-141-JOA/ Convenio suministro combustible/Orden de Compra 1057532-4320-CM25;12;Recepción Conforme;;CM;CLP;;2;12;CL;2025-05-06T16:44:38.013;2025-05-07T08:56:05.42;2025-05-07T08:58:02.917;;2025-05-06T17:10:00;4.576315789473684;152;46351744.0;0.0;0.0;46351744.0;1057532;Bienes y Servicios;61.607.600-0;Servicio Público;Av. Juan Mackenna N°825, Edificio Plaza Sur;Osorno;Región de los Lagos ;JACQUELINE  OYARZUN ALVAREZ;;;22090;ESMAX DISTRIBUCION LIMITADA;79.588.870-5;FABRICACION DE PRODUCTOS DE HORNOS DE COQUE| VENTA AL POR MAYOR DE COMBUSTIBLES SOLIDOS, LIQUIDOS Y GASEOSOS Y PROD| VENTA AL POR MAYOR NO ESPECIALIZADA| VENTA AL POR MENOR DE COMBUSTIBLES PARA VEHICULOS AUTOMOTORES EN COMER;RUTA 5 NORTE KM N° 860;;;;Contacto;;Compra de combustible móviles y ambulancias dependientes de la Dirección del Servicio de Salud Osorno, desde abril 2025 a diciembre 2025, Orden de Compra N°1057532-4320-CM25 dirigida a ESMAX DISTRIBUCION SPA.
1057532-4706-SE25;CC-DCR/Mantención Preventiva Ambulancia Base SAMU PPU PC.VF-22;12;Recepción Conforme;1057532-101-LQ24;SE;CLP;;2;22;CL;2025-07-11T11:22:15.533;2025-07-11T12:00:31.943;2025-07-18T15:06:55.107;;2025-07-11T11:26:00;4.0;44;426146.0;19.0;80968.0;507114.0;1057532;Bienes y Servicios;61.607.600-0;Servicio Público;Av. Juan Mackenna N°825, Edificio Plaza Sur;* ;Región de los Lagos ;Daniela Cona Rios;ADMINISTRATIVO;;26855;KAUFMANN S A VEHICULOS MOTORIZADOS;92.475.000-6;VENTA AL POR MAYOR DE VEHICULOS AUTOMOTORES (IMPOR;Sebastopol # 2205, Parque Industrial Anticura;Ancud;Región de los Lagos ;Eduardo  Mansilla (Servicio);Jefe Taller;;"F3-118/SECCION DE MANTENIMIENTO DE VEHICULOS.  Orden de Compra desde Licitación 1057532-101-LQ24:""CONVENIO DE SERVICIOS DE MANTENCION PREVENTIVA, CORRECTIVA Y/O REPARATIVA VEHICULOS MERCEDES BENZ DE LA DIRECCION DEL SSO Y HOSPITALES DEPENDIENTES.    NOTA: No se podrá emitir factura sin previa recepción conforme de O/C. La factura debe indicar el Número de O/C asociada. Enviar los documentos mercantiles en archivo xlms y pdf al correo dipresrecepcion@custopdium.com."
1057532-4746-SE25;CC-DCR/3 CUPOS R. PROT. CONCEPCIÓN/JUNIO 2025;12;Recepción Conforme;1057532-6-LP24;SE;CLP;;2;22;CL;2025-07-17T17:05:45.303;2025-07-18T08:16:13.53;2025-07-19T18:40:01.597;;2025-07-17T17:10:00;0.0;0;3291731.0;19.0;625429.0;3917160.0;1057532;Bienes y Servicios;61.607.600-0;Servicio Público;Av. Juan Mackenna N°825, Edificio Plaza Sur;* ;Región de los Lagos ;Daniela Cona Rios;ADMINISTRATIVO;;1837778;SOCIALES TORRES SPA;77.625.119-4;ACTIVIDADES DE ATENCION EN INSTITUCIONES PARA PERS;P LYNCH 696;Hualqui;Región del Biobío ; ;;;"ID N°1057532-6-LP24 ""ADQUISICIÓN 3 CUPOS RESIDENCIA PROTEGIDA PARA EL SERVICIO DE SALUD OSORNO EN LA PROVINCIA DE CONCEPCION, 2° LLAMADO”. (RES EXENTA N°5696/04.04.2024 Aprueba Contrato) //    NOTA: NO SE PODRÁ EMITIR FACTURA SIN PREVIA RECEPCIÓN CONFORME DE O/C LAS FACTURAS DEBEN INDICAR Nº O/C ASOCIADA Ley 20.727 del Enero 2014 Enviar los documentos mercantiles en archivo xlms y pdf al correo dipresrecepcion@custodium.com"
1057532-4720-CM25;PA-RUA/ David Serrano Gallardo;12;Recepción Conforme;;CM;CLP;;2;12;CL;2025-07-15T07:36:45.723;2025-07-15T10:46:55.833;2025-07-15T10:46:55.913;;2025-07-15T10:58:00;4.0;270;51291.0;19.0;0.0;58989.0;1057532;Bienes y Servicios;61.607.600-0;Servicio Público;Av. Juan Mackenna N°825, Edificio Plaza Sur;Osorno;Región de los Lagos ;Rubén Uribe;;;71217;SKY AIRLINE S A;88.417.000-1;TRANSPORTE REGULAR POR VIA AEREA DE PASAJEROS| TRANSPORTE REGULAR POR VIA AEREA DE CARGA| OTRAS ACTIVIDADES CONEXAS AL TRANSPORTE N.C.P.;Santa Elena 1763;;;;Contacto;;Jornada presencial de Diplomado de Seguridad Funcionaria Santiago - Osorno: 24.07.2025
1077241-80-AG25;F1-285-NAM / PILAS Y LINTERNA / ARTICULACIÓN DE LA RED  / Orden de Compra generada por invitación a compra ágil: 1077241-73-COT25;12;Recepción Conforme;;AG;CLP;;2;7;Other;2025-07-14T15:58:34.547;2025-07-18T12:08:34.923;2025-07-18T13:29:54.147;;2025-07-14T16:15:00;0.0;0;127560.0;19.0;24236.0;151796.0;1077241;Administración de Fondos;61.607.600-0;Servicio Público;;Osorno;Región de los Lagos ;NICOLAS ASENCIO MOREIRA;COMPRADOR;;1746725;AGRODEC LIMITADA;77.175.989-0;VENTA AL POR MENOR DE ARTICULOS DE FERRETERIA Y MATERIALES DE CONSTRUC;El mirador N° 70;Illapel;Región de Coquimbo ;Yuditza Angelina Gutiérrez Caroca;Administradora;;F1-285-NAM / PILAS Y LINTERNA / ARTICULACIÓN DE LA RED  /  Orden de Compra codigo: 1077241-80-AG25 dirigida a AGRODEC LIMITADA    Nota:   No se podrá emitir factura sin previa recepción conforme de O/C.   La factura debe indicar el número de O/C asociada.   Enviar factura en archivo xlms y pdf al correo dipresrecepcion@custodium.com.    Al envio:  Enviar con guía de despacho, para la recepción conforme.
1057532-4684-AG25;F2-217-DCR/Insumos clínicos para actividades de vacunación/DAP.;12;Recepción Conforme;;AG;CLP;;2;7;Other;2025-07-07T11:25:08.857;2025-07-07T16:06:32.097;2025-07-15T10:08:00.913;;2025-07-07T12:16:00;0.0;0;709246.0;19.0;134757.0;844003.0;1057532;Bienes y Servicios;61.607.600-0;Servicio Público;;Osorno;Región de los Lagos ;Daniela Cona Rios;ADMINISTRATIVO;;1756008;SIIM DISTRIBUIDORA DE MATERIALES Y EQUIPOS SPA;77.192.195-7;VENTA AL POR MENOR DE ARTICULOS DE FERRETERIA Y MATERIALES DE CONSTRUC;ELEUTERIO RAMIREZ 731 A N° No hay Dato;Santiago;Región Metropolitana de Santiago;Jose Miguel Tovar ;Ejecutivo de venta;;Orden de Compra por invitación a Compra Ágil según: 1057532-484-COT25    Depto. Atención Primaria.    NOTA: NO SE PODRA EMITIR FACTURA SIN PREVIA RECEPCION CONFORME A OC.  FACTURA DEBE SEÑALAR OC ASOCIADA.  SE DEBEN ENVIAR DOCUMENTOS MERCANTILES EN ARCHIVO XLMS O PDF AL SIGUIENTE CORREO,  dipresrecepcion@custodium.com
1057532-4707-SE25;CC-DCR/Mantención Correctiva Ambulancia Base SAMU PPU PC.VF-22;12;Recepción Conforme;1057532-101-LQ24;SE;CLP;;2;22;CL;2025-07-11T11:33:58.94;2025-07-11T12:01:54.723;2025-07-18T15:01:43.563;;2025-07-11T11:39:00;4.0;44;2284822.0;19.0;434116.0;2718938.0;1057532;Bienes y Servicios;61.607.600-0;Servicio Público;Av. Juan Mackenna N°825, Edificio Plaza Sur;* ;Región de los Lagos ;Daniela Cona Rios;ADMINISTRATIVO;;26855;KAUFMANN S A VEHICULOS MOTORIZADOS;92.475.000-6;VENTA AL POR MAYOR DE VEHICULOS AUTOMOTORES (IMPOR;Sebastopol # 2205, Parque Industrial Anticura;Ancud;Región de los Lagos ;Eduardo  Mansilla (Servicio);Jefe Taller;;"F3-118/SECCION DE MANTENIMIENTO DE VEHICULOS.  Orden de Compra desde Licitación 1057532-101-LQ24:""CONVENIO DE SERVICIOS DE MANTENCION PREVENTIVA, CORRECTIVA Y/O REPARATIVA VEHICULOS MERCEDES BENZ DE LA DIRECCION DEL SSO Y HOSPITALES DEPENDIENTES.    NOTA: No se podrá emitir factura sin previa recepción conforme de O/C. La factura debe indicar el Número de O/C asociada. Enviar los documentos mercantiles en archivo xlms y pdf al correo dipresrecepcion@custopdium.com."
